sub,comp,date-time,taskTime,evType,evCnt,blk,blkTrl,expTrl,testType,pair,img,aud,ans,button,conf,resp,acc,rt
2,mbm-2022g.psych.ucsb.edu,02-Apr-2024 15:53:23,0.057185,misc,1,.,.,.,.,.,.,.,.,.,.,.,.,.
2,.,02-Apr-2024 15:53:41,18.043704,misc,2,.,.,.,AGE:19,SEX:female,RACE:Asian,INITIALS:FY,.,.,.,.,.,.
2,.,02-Apr-2024 15:56:17,174.481328,study,3,1,1,1,img,none,Allen_Rico_1_oval.jpg,NaN,.,.,.,.,.,.
2,.,02-Apr-2024 15:56:20,177.520562,study,4,1,2,2,img,familiar,Agnes_Castellanos_15_oval.jpg,In the Hall of the Mountain King.m4a,.,.,.,.,.,.
2,.,02-Apr-2024 15:56:23,180.561472,study,5,1,3,3,aud+img,unfamiliar,Amanda_Kraus_11_oval.jpg,139.m4a,.,.,.,.,.,.
2,.,02-Apr-2024 15:56:27,183.597495,study,6,1,4,4,aud,familiar,robert downey jr.jpg,156.m4a,.,.,.,.,.,.
2,.,02-Apr-2024 15:56:30,186.643295,study,7,1,5,5,aud,none,NaN,145.m4a,.,.,.,.,.,.
2,.,02-Apr-2024 15:56:33,189.686799,study,8,1,6,6,aud,none,NaN,102.m4a,.,.,.,.,.,.
2,.,02-Apr-2024 15:56:36,192.722920,study,9,1,7,7,aud,none,NaN,27.m4a,.,.,.,.,.,.
2,.,02-Apr-2024 15:56:39,195.763455,study,10,1,8,8,aud+img,unfamiliar,Allison_Stubbs_15_oval.jpg,41.m4a,.,.,.,.,.,.
2,.,02-Apr-2024 15:56:42,198.799722,study,11,1,9,9,img,familiar,Angelica_Sommer_1_oval.jpg,Netflix intro.m4a,.,.,.,.,.,.
2,.,02-Apr-2024 15:56:45,201.822416,study,12,1,10,10,img,none,Adam_Yamada_3_oval.jpg,NaN,.,.,.,.,.,.
2,.,02-Apr-2024 15:56:48,204.867802,study,13,1,11,11,aud,familiar,shakira.jpg,85.m4a,.,.,.,.,.,.
2,.,02-Apr-2024 15:56:51,207.903000,study,14,1,12,12,aud+img,unfamiliar,Alan_Peachey_19_oval.jpg,110.m4a,.,.,.,.,.,.
2,.,02-Apr-2024 15:56:54,210.939517,study,15,1,13,13,img,familiar,Anthony_Morgan_7_oval.jpg,Twinkle twinkle.m4a,.,.,.,.,.,.
2,.,02-Apr-2024 15:56:57,213.979250,study,16,1,14,14,aud,none,NaN,178.m4a,.,.,.,.,.,.
2,.,02-Apr-2024 15:57:00,216.993644,study,17,1,15,15,img,none,Amy_Shull_9_oval.jpg,NaN,.,.,.,.,.,.
2,.,02-Apr-2024 15:57:03,220.032918,study,18,1,16,16,aud,familiar,morgan freeman.jpg,115.m4a,.,.,.,.,.,.
2,.,02-Apr-2024 15:57:06,223.066749,study,19,1,17,17,img,familiar,Alan_Gamerson_7_oval.jpg,Blue Danube Waltz.m4a,.,.,.,.,.,.
2,.,02-Apr-2024 15:57:09,226.079097,study,20,1,18,18,img,none,Andrew_Baugh_17_oval.jpg,NaN,.,.,.,.,.,.
2,.,02-Apr-2024 15:57:12,229.124374,study,21,1,19,19,aud,none,NaN,114.m4a,.,.,.,.,.,.
2,.,02-Apr-2024 15:57:15,232.158083,study,22,1,20,20,aud+img,unfamiliar,Arthur_Deering_3_oval.jpg,176.m4a,.,.,.,.,.,.
2,.,02-Apr-2024 15:57:18,235.192831,study,23,1,21,21,aud+img,unfamiliar,Allison_Zambrano_7_oval.jpg,200.m4a,.,.,.,.,.,.
2,.,02-Apr-2024 15:57:21,238.229293,study,24,1,22,22,img,familiar,Alan_Ruff_13_oval.jpg,The Entertainer.m4a,.,.,.,.,.,.
2,.,02-Apr-2024 15:57:24,241.242905,study,25,1,23,23,img,none,Antonio_Villegas_3_oval.jpg,NaN,.,.,.,.,.,.
2,.,02-Apr-2024 15:57:27,244.284804,study,26,1,24,24,aud,none,NaN,11.m4a,.,.,.,.,.,.
2,.,02-Apr-2024 15:57:30,247.320137,study,27,1,25,25,aud,familiar,barack obama.jpg,75.m4a,.,.,.,.,.,.
2,.,02-Apr-2024 15:57:33,250.354773,study,28,1,26,26,aud,familiar,adolf hitler.jpg,120.m4a,.,.,.,.,.,.
2,.,02-Apr-2024 15:57:36,253.367316,study,29,1,27,27,img,none,Albert_Saucedo_9_oval.jpg,NaN,.,.,.,.,.,.
2,.,02-Apr-2024 15:57:39,256.405741,study,30,1,28,28,aud+img,unfamiliar,Belinda_Barrington_13_oval.jpg,148.m4a,.,.,.,.,.,.
2,.,02-Apr-2024 15:57:42,259.441844,study,31,1,29,29,img,familiar,Benjamin_Raynor_17_oval.jpg,Alarm (slow rise).m4a,.,.,.,.,.,.
2,.,02-Apr-2024 15:57:45,262.478017,study,32,1,30,30,aud,familiar,joe biden.jpg,24.m4a,.,.,.,.,.,.
2,.,02-Apr-2024 15:57:54,270.783459,test,33,1,1,1,aud,familiar,morgan freeman.jpg,115.m4a,old,f,low,old,hit,3.1351
2,.,02-Apr-2024 15:57:58,275.034417,test,34,1,2,2,aud,none,NaN,102.m4a,old,f,low,old,hit,3.1251
2,.,02-Apr-2024 15:58:01,277.990479,test,35,1,3,3,aud,none,NaN,178.m4a,old,d,high,old,hit,1.7864
2,.,02-Apr-2024 15:58:04,280.801800,test,36,1,4,4,aud,none,none,143.m4a,new,j,low,new,cr,1.6922
2,.,02-Apr-2024 15:58:07,284.381805,test,37,1,5,5,aud,none,NaN,114.m4a,old,k,high,new,miss,2.4769
2,.,02-Apr-2024 15:58:11,288.130564,test,38,1,6,6,aud,unfamiliar,Allison_Stubbs_15_oval.jpg,41.m4a,old,f,low,old,hit,2.6345
2,.,02-Apr-2024 15:58:14,291.261708,test,39,1,7,7,aud,familiar,joe biden.jpg,24.m4a,old,f,low,old,hit,2.0152
2,.,02-Apr-2024 15:58:18,294.726203,test,40,1,8,8,aud,none,none,183.m4a,new,j,low,new,cr,2.3783
2,.,02-Apr-2024 15:58:21,297.639640,test,41,1,9,9,aud,none,none,133.m4a,new,j,low,new,cr,1.7972
2,.,02-Apr-2024 15:58:24,301.248164,test,42,1,10,10,aud,none,none,48.m4a,new,f,low,old,fa,2.4704
