sub,comp,date-time,taskTime,evType,evCnt,blk,blkTrl,expTrl,testType,pair,img,aud,ans,button,conf,resp,acc,rt
33,mbm-2022c.psych.ucsb.edu,10-Apr-2024 11:14:34,0.061627,misc,1,.,.,.,.,.,.,.,.,.,.,.,.,.
33,.,10-Apr-2024 11:15:09,35.138527,misc,2,.,.,.,AGE:19,SEX:female,RACE:Hispanic,INITIALS:LS,.,.,.,.,.,.
33,.,10-Apr-2024 11:17:37,182.976089,study,3,1,1,1,img,none,Allen_Strain_19_oval.jpg,NaN,.,.,.,.,.,.
33,.,10-Apr-2024 11:17:40,186.016337,study,4,1,2,2,aud+img,unfamiliar,Beth_Fernandez_2_oval.jpg,54.m4a,.,.,.,.,.,.
33,.,10-Apr-2024 11:17:43,189.034378,study,5,1,3,3,img,none,Antonio_Hillman_15_oval.jpg,NaN,.,.,.,.,.,.
33,.,10-Apr-2024 11:17:46,192.074305,study,6,1,4,4,aud+img,unfamiliar,Ana_Bahr_11_oval.jpg,145.m4a,.,.,.,.,.,.
33,.,10-Apr-2024 11:17:49,195.119769,study,7,1,5,5,img,familiar,Albert_Paradise_1_oval.jpg,Ave Maria.m4a,.,.,.,.,.,.
33,.,10-Apr-2024 11:17:52,198.158319,study,8,1,6,6,img,familiar,Anthony_Holmberg_5_oval.jpg,Blue Danube Waltz.m4a,.,.,.,.,.,.
33,.,10-Apr-2024 11:17:55,201.241053,study,9,1,7,7,aud,familiar,kylie jenner.jpg,49.m4a,.,.,.,.,.,.
33,.,10-Apr-2024 11:17:58,204.260422,study,10,1,8,8,img,none,Andrew_Shephard_19_oval.jpg,NaN,.,.,.,.,.,.
33,.,10-Apr-2024 11:18:01,207.307650,study,11,1,9,9,img,familiar,Alberta_Herbst_3_oval.jpg,Twinkle twinkle.m4a,.,.,.,.,.,.
33,.,10-Apr-2024 11:18:04,210.342621,study,12,1,10,10,aud,familiar,barack obama.jpg,92.m4a,.,.,.,.,.,.
33,.,10-Apr-2024 11:18:07,213.376968,study,13,1,11,11,aud,familiar,rihanna.jpg,121.m4a,.,.,.,.,.,.
33,.,10-Apr-2024 11:18:11,216.413618,study,14,1,12,12,aud,familiar,elvis presley.jpg,194.m4a,.,.,.,.,.,.
33,.,10-Apr-2024 11:18:14,219.427260,study,15,1,13,13,img,none,Allen_Eagan_1_oval.jpg,NaN,.,.,.,.,.,.
33,.,10-Apr-2024 11:18:17,222.467327,study,16,1,14,14,aud,familiar,albert einstein.jpg,171.m4a,.,.,.,.,.,.
33,.,10-Apr-2024 11:18:20,225.504830,study,17,1,15,15,aud+img,unfamiliar,Anne_Hamel_1_oval.jpg,125.m4a,.,.,.,.,.,.
33,.,10-Apr-2024 11:18:23,228.548475,study,18,1,16,16,aud,none,NaN,147.m4a,.,.,.,.,.,.
33,.,10-Apr-2024 11:18:26,231.584115,study,19,1,17,17,aud,familiar,taylor swift.jpg,84.m4a,.,.,.,.,.,.
33,.,10-Apr-2024 11:18:29,234.595998,study,20,1,18,18,img,none,Alice_Mckellar_11_oval.jpg,NaN,.,.,.,.,.,.
33,.,10-Apr-2024 11:18:32,237.633971,study,21,1,19,19,aud+img,unfamiliar,Anna_Fay_15_oval.jpg,119.m4a,.,.,.,.,.,.
33,.,10-Apr-2024 11:18:35,240.670549,study,22,1,20,20,aud,none,NaN,140.m4a,.,.,.,.,.,.
33,.,10-Apr-2024 11:18:38,243.706459,study,23,1,21,21,aud,none,NaN,162.m4a,.,.,.,.,.,.
33,.,10-Apr-2024 11:18:41,246.719395,study,24,1,22,22,img,none,Andrew_Jaggers_3_oval.jpg,NaN,.,.,.,.,.,.
33,.,10-Apr-2024 11:18:44,249.758178,study,25,1,23,23,aud+img,unfamiliar,Annie_Gooch_17_oval.jpg,206.m4a,.,.,.,.,.,.
33,.,10-Apr-2024 11:18:47,252.792845,study,26,1,24,24,aud+img,unfamiliar,Annie_Leslie_5_oval.jpg,77.m4a,.,.,.,.,.,.
33,.,10-Apr-2024 11:18:50,255.830544,study,27,1,25,25,aud,none,NaN,32.m4a,.,.,.,.,.,.
33,.,10-Apr-2024 11:18:53,258.869007,study,28,1,26,26,aud,none,NaN,33.m4a,.,.,.,.,.,.
33,.,10-Apr-2024 11:18:56,261.904853,study,29,1,27,27,img,familiar,Albert_Carbaugh_3_oval.jpg,Netflix intro.m4a,.,.,.,.,.,.
33,.,10-Apr-2024 11:18:59,264.941206,study,30,1,28,28,img,familiar,Allison_Stubbs_15_oval.jpg,USA National Anthem.m4a,.,.,.,.,.,.
33,.,10-Apr-2024 11:19:02,267.978156,study,31,1,29,29,aud,none,NaN,87.m4a,.,.,.,.,.,.
33,.,10-Apr-2024 11:19:05,271.014464,study,32,1,30,30,img,familiar,Alison_Niemi_13_oval.jpg,Despacito.m4a,.,.,.,.,.,.
33,.,10-Apr-2024 11:19:12,278.149149,test,33,1,1,1,img,none,Antonio_Hillman_15_oval.jpg,NaN,old,,,,miss,4
