sub,comp,date-time,taskTime,evType,evCnt,blk,blkTrl,expTrl,testType,pair,img,aud,ans,button,conf,resp,acc,rt
15,mbm-2022f.psych.ucsb.edu,07-Apr-2024 14:23:26,0.063322,misc,1,.,.,.,.,.,.,.,.,.,.,.,.,.
15,.,07-Apr-2024 14:23:41,14.780153,misc,2,.,.,.,AGE:20,SEX:female,RACE:Asian,INITIALS:KN,.,.,.,.,.,.
15,.,07-Apr-2024 14:26:17,170.643313,study,3,1,1,1,aud,none,NaN,86.m4a,.,.,.,.,.,.
15,.,07-Apr-2024 14:26:20,173.659969,study,4,1,2,2,img,none,Anthony_Jamison_17_oval.jpg,NaN,.,.,.,.,.,.
15,.,07-Apr-2024 14:26:23,176.704267,study,5,1,3,3,aud+img,unfamiliar,Benjamin_Raynor_17_oval.jpg,214.m4a,.,.,.,.,.,.
15,.,07-Apr-2024 14:26:26,179.741526,study,6,1,4,4,img,familiar,Alicia_Swinton_3_oval.jpg,Toccata and fugue in D minor.m4a,.,.,.,.,.,.
15,.,07-Apr-2024 14:26:29,182.787229,study,7,1,5,5,aud,familiar,taylor swift.jpg,34.m4a,.,.,.,.,.,.
15,.,07-Apr-2024 14:26:32,185.810024,study,8,1,6,6,img,none,Ann_Siu_13_oval.jpg,NaN,.,.,.,.,.,.
15,.,07-Apr-2024 14:26:35,188.828998,study,9,1,7,7,img,none,Antonio_Hillman_11_oval.jpg,NaN,.,.,.,.,.,.
15,.,07-Apr-2024 14:26:38,191.884042,study,10,1,8,8,img,familiar,Beth_Hamer_3_oval.jpg,Fur Elise.m4a,.,.,.,.,.,.
15,.,07-Apr-2024 14:26:41,194.923349,study,11,1,9,9,aud,familiar,lady gaga.jpg,88.m4a,.,.,.,.,.,.
15,.,07-Apr-2024 14:26:44,197.957759,study,12,1,10,10,img,familiar,Allison_Zambrano_9_oval.jpg,Twinkle twinkle.m4a,.,.,.,.,.,.
15,.,07-Apr-2024 14:26:47,200.992965,study,13,1,11,11,aud,familiar,marilyn monroe.jpg,171.m4a,.,.,.,.,.,.
15,.,07-Apr-2024 14:26:50,204.029810,study,14,1,12,12,aud,familiar,justin bieber.jpg,133.m4a,.,.,.,.,.,.
15,.,07-Apr-2024 14:26:53,207.067245,study,15,1,13,13,aud+img,unfamiliar,Amanda_Mcneese_92_oval.jpg,204.m4a,.,.,.,.,.,.
15,.,07-Apr-2024 14:26:56,210.102766,study,16,1,14,14,img,familiar,Annette_Vest_17_oval.jpg,Alarm (radar).m4a,.,.,.,.,.,.
