sub,comp,date-time,taskTime,evType,evCnt,blk,blkTrl,expTrl,testType,pair,img,aud,ans,button,conf,resp,acc,rt
43,mbm-2022f.psych.ucsb.edu,11-Apr-2024 16:05:04,0.056989,misc,1,.,.,.,.,.,.,.,.,.,.,.,.,.
43,.,11-Apr-2024 16:05:35,30.742419,misc,2,.,.,.,AGE:23,SEX:male,RACE:HispanicWhite,INITIALS:MB,.,.,.,.,.,.
43,.,11-Apr-2024 16:07:57,173.208795,study,3,1,1,1,aud,none,NaN,2.m4a,.,.,.,.,.,.
43,.,11-Apr-2024 16:08:00,176.248015,study,4,1,2,2,img,familiar,Annie_Leyva_19_oval.jpg,Swan Lake.m4a,.,.,.,.,.,.
43,.,11-Apr-2024 16:08:03,179.286739,study,5,1,3,3,aud+img,unfamiliar,Albert_Waring_1_oval.jpg,72.m4a,.,.,.,.,.,.
43,.,11-Apr-2024 16:08:06,182.303569,study,6,1,4,4,img,none,Albert_Rohr_5_oval.jpg,NaN,.,.,.,.,.,.
43,.,11-Apr-2024 16:08:09,185.361436,study,7,1,5,5,aud+img,unfamiliar,Angelica_Rahman_19_oval.jpg,55.m4a,.,.,.,.,.,.
43,.,11-Apr-2024 16:08:12,188.408179,study,8,1,6,6,img,familiar,Alice_Mckellar_11_oval.jpg,Pachelbel Canon.m4a,.,.,.,.,.,.
43,.,11-Apr-2024 16:08:15,191.444969,study,9,1,7,7,aud,familiar,britney spears.jpg,122.m4a,.,.,.,.,.,.
43,.,11-Apr-2024 16:08:18,194.466169,study,10,1,8,8,img,none,Ana_Gulley_15_oval.jpg,NaN,.,.,.,.,.,.
43,.,11-Apr-2024 16:08:21,197.483776,study,11,1,9,9,img,none,Alice_Whitcomb_19_oval.jpg,NaN,.,.,.,.,.,.
43,.,11-Apr-2024 16:08:24,200.522708,study,12,1,10,10,aud+img,unfamiliar,Alan_Moncrief_5_oval.jpg,148.m4a,.,.,.,.,.,.
43,.,11-Apr-2024 16:08:27,203.564755,study,13,1,11,11,aud,none,NaN,1.m4a,.,.,.,.,.,.
43,.,11-Apr-2024 16:08:30,206.578353,study,14,1,12,12,img,none,Albert_Colucci_15_oval.jpg,NaN,.,.,.,.,.,.
43,.,11-Apr-2024 16:08:33,209.618900,study,15,1,13,13,aud+img,unfamiliar,Antonio_Englert_17_oval.jpg,154.m4a,.,.,.,.,.,.
43,.,11-Apr-2024 16:08:36,212.654296,study,16,1,14,14,img,familiar,Allison_Zambrano_7_oval.jpg,State Farm.m4a,.,.,.,.,.,.
43,.,11-Apr-2024 16:08:39,215.690771,study,17,1,15,15,aud,none,NaN,191.m4a,.,.,.,.,.,.
43,.,11-Apr-2024 16:08:43,218.726195,study,18,1,16,16,img,familiar,Amelia_Mays_3_oval.jpg,Hallelujah.m4a,.,.,.,.,.,.
43,.,11-Apr-2024 16:08:46,221.740273,study,19,1,17,17,img,none,Anthony_Jamison_17_oval.jpg,NaN,.,.,.,.,.,.
43,.,11-Apr-2024 16:08:49,224.755760,study,20,1,18,18,img,none,Adrienne_Coen_1_oval.jpg,NaN,.,.,.,.,.,.
43,.,11-Apr-2024 16:08:52,227.799377,study,21,1,19,19,aud,none,NaN,202.m4a,.,.,.,.,.,.
43,.,11-Apr-2024 16:08:55,230.835332,study,22,1,20,20,aud+img,unfamiliar,Albert_Baird_19_oval.jpg,3.m4a,.,.,.,.,.,.
