sub,comp,date-time,taskTime,evType,evCnt,blk,blkTrl,expTrl,testType,pair,img,aud,ans,button,conf,resp,acc,rt
20,mbm-2022g.psych.ucsb.edu,08-Apr-2024 12:49:45,0.058029,misc,1,.,.,.,.,.,.,.,.,.,.,.,.,.
20,.,08-Apr-2024 12:49:57,11.912928,misc,2,.,.,.,AGE:23,SEX:female,RACE:Asian,INITIALS:LL,.,.,.,.,.,.
20,.,08-Apr-2024 12:51:59,134.021107,study,3,1,1,1,aud+img,unfamiliar,Beverly_Nigro_5_oval.jpg,10.m4a,.,.,.,.,.,.
20,.,08-Apr-2024 12:52:02,137.059992,study,4,1,2,2,img,familiar,Albert_Gates_3_oval.jpg,USA National Anthem.m4a,.,.,.,.,.,.
20,.,08-Apr-2024 12:52:05,140.098906,study,5,1,3,3,img,familiar,Alan_Abbey_19_oval.jpg,Alarm (radar).m4a,.,.,.,.,.,.
20,.,08-Apr-2024 12:52:08,143.115808,study,6,1,4,4,img,none,Ann_Mullen_15_oval.jpg,NaN,.,.,.,.,.,.
20,.,08-Apr-2024 12:52:12,146.171430,study,7,1,5,5,aud,none,NaN,5.m4a,.,.,.,.,.,.
20,.,08-Apr-2024 12:52:15,149.218819,study,8,1,6,6,aud+img,unfamiliar,Albert_Carlyle_5_oval.jpg,17.m4a,.,.,.,.,.,.
20,.,08-Apr-2024 12:52:18,152.255888,study,9,1,7,7,aud,familiar,dwayne johnson.jpg,144.m4a,.,.,.,.,.,.
20,.,08-Apr-2024 12:52:21,155.277154,study,10,1,8,8,img,none,Anthony_Jamison_17_oval.jpg,NaN,.,.,.,.,.,.
20,.,08-Apr-2024 12:52:24,158.319673,study,11,1,9,9,aud+img,unfamiliar,Alan_Abbey_15_oval.jpg,200.m4a,.,.,.,.,.,.
20,.,08-Apr-2024 12:52:27,161.354515,study,12,1,10,10,aud,familiar,michael jackson.jpg,138.m4a,.,.,.,.,.,.
20,.,08-Apr-2024 12:52:30,164.391356,study,13,1,11,11,img,familiar,Bernice_Beavers_13_oval.jpg,Nationwide Insurance.m4a,.,.,.,.,.,.
20,.,08-Apr-2024 12:52:33,167.431319,study,14,1,12,12,aud,none,NaN,65.m4a,.,.,.,.,.,.
20,.,08-Apr-2024 12:52:36,170.444937,study,15,1,13,13,img,none,Alberta_Trask_7_oval.jpg,NaN,.,.,.,.,.,.
