sub,comp,date-time,taskTime,evType,evCnt,blk,blkTrl,expTrl,testType,pair,img,aud,ans,button,conf,resp,acc,rt
5,mbm-2022c.psych.ucsb.edu,02-Apr-2024 15:53:17,0.065947,misc,1,.,.,.,.,.,.,.,.,.,.,.,.,.
5,.,02-Apr-2024 15:53:35,17.921321,misc,2,.,.,.,AGE:18,SEX:male,RACE:Asian,INITIALS:PA,.,.,.,.,.,.
5,.,02-Apr-2024 15:55:24,127.768652,study,3,1,1,1,aud,familiar,george washington.jpg,127.m4a,.,.,.,.,.,.
5,.,02-Apr-2024 15:55:27,130.807462,study,4,1,2,2,aud,familiar,lady gaga.jpg,88.m4a,.,.,.,.,.,.
5,.,02-Apr-2024 15:55:31,133.851819,study,5,1,3,3,img,familiar,Andrew_Eastwood_13_oval.jpg,The Entertainer.m4a,.,.,.,.,.,.
5,.,02-Apr-2024 15:55:34,136.891733,study,6,1,4,4,aud,none,NaN,145.m4a,.,.,.,.,.,.
5,.,02-Apr-2024 15:55:37,139.941853,study,7,1,5,5,aud,familiar,elon musk.jpg,196.m4a,.,.,.,.,.,.
5,.,02-Apr-2024 15:55:40,142.964115,study,8,1,6,6,img,none,Alma_Litchfield_13_oval.jpg,NaN,.,.,.,.,.,.
5,.,02-Apr-2024 15:55:43,146.010633,study,9,1,7,7,img,familiar,Adam_Koester_6_oval.jpg,Blue Danube Waltz.m4a,.,.,.,.,.,.
5,.,02-Apr-2024 15:55:46,149.046232,study,10,1,8,8,aud+img,unfamiliar,Angela_Bono_11_oval.jpg,83.m4a,.,.,.,.,.,.
5,.,02-Apr-2024 15:55:49,152.081584,study,11,1,9,9,aud+img,unfamiliar,Benjamin_Raynor_15_oval.jpg,50.m4a,.,.,.,.,.,.
5,.,02-Apr-2024 15:55:52,155.097215,study,12,1,10,10,img,none,Amanda_Mcneese_9_oval.jpg,NaN,.,.,.,.,.,.
5,.,02-Apr-2024 15:55:55,158.115215,study,13,1,11,11,img,none,Bernice_Stephens_3_oval.jpg,NaN,.,.,.,.,.,.
5,.,02-Apr-2024 15:55:58,161.167522,study,14,1,12,12,aud,none,NaN,167.m4a,.,.,.,.,.,.
5,.,02-Apr-2024 15:56:01,164.204233,study,15,1,13,13,aud,none,NaN,22.m4a,.,.,.,.,.,.
5,.,02-Apr-2024 15:56:04,167.218323,study,16,1,14,14,img,none,Anthony_Rimmer_17_oval.jpg,NaN,.,.,.,.,.,.
5,.,02-Apr-2024 15:56:07,170.261318,study,17,1,15,15,aud,familiar,britney spears.jpg,177.m4a,.,.,.,.,.,.
5,.,02-Apr-2024 15:56:10,173.297212,study,18,1,16,16,aud+img,unfamiliar,Annie_Bivens_3_oval.jpg,6.m4a,.,.,.,.,.,.
5,.,02-Apr-2024 15:56:13,176.333965,study,19,1,17,17,aud,familiar,princess diana.jpg,39.m4a,.,.,.,.,.,.
5,.,02-Apr-2024 15:56:16,179.368404,study,20,1,18,18,img,familiar,Annie_Leslie_5_oval.jpg,Eine Klein Nachtmusik.m4a,.,.,.,.,.,.
