sub,comp,date-time,taskTime,evType,evCnt,blk,blkTrl,expTrl,testType,pair,img,aud,ans,button,conf,resp,acc,rt
61,mbm-2022d.psych.ucsb.edu,16-Apr-2024 16:05:42,0.059301,misc,1,.,.,.,.,.,.,.,.,.,.,.,.,.
61,.,16-Apr-2024 16:05:51,9.879495,misc,2,.,.,.,AGE:18,SEX:female,RACE:Asian,INITIALS:LO,.,.,.,.,.,.
61,.,16-Apr-2024 16:08:03,141.180466,study,3,1,1,1,img,none,Alicia_Gordy_3_oval.jpg,NaN,.,.,.,.,.,.
61,.,16-Apr-2024 16:08:06,144.218420,study,4,1,2,2,aud,familiar,michelle obama.jpg,150.m4a,.,.,.,.,.,.
61,.,16-Apr-2024 16:08:09,147.260533,study,5,1,3,3,img,familiar,Adam_Ng_13_oval.jpg,Row your boat.m4a,.,.,.,.,.,.
61,.,16-Apr-2024 16:08:12,150.296883,study,6,1,4,4,aud+img,unfamiliar,Antonio_Villegas_3_oval.jpg,60.m4a,.,.,.,.,.,.
61,.,16-Apr-2024 16:08:15,153.344319,study,7,1,5,5,img,familiar,Annie_Leyva_19_oval.jpg,Party in the USA.m4a,.,.,.,.,.,.
61,.,16-Apr-2024 16:08:18,156.388043,study,8,1,6,6,aud+img,unfamiliar,Arthur_Josey_7_oval.jpg,196.m4a,.,.,.,.,.,.
61,.,16-Apr-2024 16:08:21,159.423260,study,9,1,7,7,img,familiar,Alma_Kaminski_3_oval.jpg,Jingle bells.m4a,.,.,.,.,.,.
61,.,16-Apr-2024 16:08:24,162.458249,study,10,1,8,8,img,familiar,Anne_Alicea_7_oval.jpg,Alarm (slow rise).m4a,.,.,.,.,.,.
61,.,16-Apr-2024 16:08:27,165.499778,study,11,1,9,9,aud,none,NaN,206.m4a,.,.,.,.,.,.
61,.,16-Apr-2024 16:08:30,168.522855,study,12,1,10,10,img,none,Adrienne_Blaney_1_oval.jpg,NaN,.,.,.,.,.,.
61,.,16-Apr-2024 16:08:33,171.568305,study,13,1,11,11,aud,none,NaN,63.m4a,.,.,.,.,.,.
61,.,16-Apr-2024 16:08:36,174.604005,study,14,1,12,12,aud,none,NaN,42.m4a,.,.,.,.,.,.
61,.,16-Apr-2024 16:08:39,177.617673,study,15,1,13,13,img,none,April_Culpepper_17_oval.jpg,NaN,.,.,.,.,.,.
61,.,16-Apr-2024 16:08:42,180.661522,study,16,1,14,14,aud,familiar,steve jobs.jpg,48.m4a,.,.,.,.,.,.
61,.,16-Apr-2024 16:08:45,183.695178,study,17,1,15,15,aud+img,unfamiliar,Angelica_Beam_7_oval.jpg,38.m4a,.,.,.,.,.,.
61,.,16-Apr-2024 16:08:48,186.731986,study,18,1,16,16,img,familiar,Ana_Starnes_1_oval.jpg,Eine Klein Nachtmusik.m4a,.,.,.,.,.,.
61,.,16-Apr-2024 16:08:51,189.766819,study,19,1,17,17,aud+img,unfamiliar,Alicia_Swinton_3_oval.jpg,74.m4a,.,.,.,.,.,.
