sub,comp,date-time,taskTime,evType,evCnt,blk,blkTrl,expTrl,testType,pair,img,aud,ans,button,conf,resp,acc,rt
28,mbm-2022d.psych.ucsb.edu,09-Apr-2024 15:37:19,0.061547,misc,1,.,.,.,.,.,.,.,.,.,.,.,.,.
28,.,09-Apr-2024 15:37:35,16.693538,misc,2,.,.,.,AGE:21,SEX:female,RACE:Other,INITIALS:VW,.,.,.,.,.,.
28,.,09-Apr-2024 15:39:35,136.112639,study,3,1,1,1,aud,familiar,johnny depp.jpg,62.m4a,.,.,.,.,.,.
28,.,09-Apr-2024 15:39:38,139.151294,study,4,1,2,2,aud+img,unfamiliar,Alan_Santo_5_oval.jpg,210.m4a,.,.,.,.,.,.
28,.,09-Apr-2024 15:39:41,142.190150,study,5,1,3,3,aud,familiar,leonardo dicaprio.jpg,52.m4a,.,.,.,.,.,.
28,.,09-Apr-2024 15:39:44,145.228682,study,6,1,4,4,aud,familiar,donald trump.jpg,140.m4a,.,.,.,.,.,.
28,.,09-Apr-2024 15:39:47,148.277226,study,7,1,5,5,aud,none,NaN,175.m4a,.,.,.,.,.,.
28,.,09-Apr-2024 15:39:50,151.313639,study,8,1,6,6,aud,none,NaN,17.m4a,.,.,.,.,.,.
28,.,09-Apr-2024 15:39:53,154.349203,study,9,1,7,7,aud,none,NaN,78.m4a,.,.,.,.,.,.
28,.,09-Apr-2024 15:39:56,157.391813,study,10,1,8,8,aud,familiar,barack obama.jpg,155.m4a,.,.,.,.,.,.
28,.,09-Apr-2024 15:39:59,160.430104,study,11,1,9,9,img,familiar,Adam_Ng_17_oval.jpg,Gangnam Style.m4a,.,.,.,.,.,.
28,.,09-Apr-2024 15:40:02,163.466733,study,12,1,10,10,aud,none,NaN,84.m4a,.,.,.,.,.,.
28,.,09-Apr-2024 15:40:05,166.491196,study,13,1,11,11,img,none,Bernice_Stephens_3_oval.jpg,NaN,.,.,.,.,.,.
28,.,09-Apr-2024 15:40:08,169.533927,study,14,1,12,12,img,familiar,Amanda_Mcneese_9_oval.jpg,Eleanor Rigby.m4a,.,.,.,.,.,.
28,.,09-Apr-2024 15:40:11,172.548462,study,15,1,13,13,img,none,Anthony_Holmberg_5_oval.jpg,NaN,.,.,.,.,.,.
28,.,09-Apr-2024 15:40:14,175.592514,study,16,1,14,14,aud+img,unfamiliar,Albert_Paradise_5_oval.jpg,54.m4a,.,.,.,.,.,.
28,.,09-Apr-2024 15:40:17,178.627608,study,17,1,15,15,img,familiar,Adrienne_Coen_1_oval.jpg,Despacito.m4a,.,.,.,.,.,.
28,.,09-Apr-2024 15:40:20,181.666074,study,18,1,16,16,aud,none,NaN,23.m4a,.,.,.,.,.,.
28,.,09-Apr-2024 15:40:23,184.702263,study,19,1,17,17,aud,familiar,steve jobs.jpg,144.m4a,.,.,.,.,.,.
28,.,09-Apr-2024 15:40:26,187.737228,study,20,1,18,18,aud+img,unfamiliar,Angela_Bono_3_oval.jpg,181.m4a,.,.,.,.,.,.
28,.,09-Apr-2024 15:40:29,190.774536,study,21,1,19,19,aud+img,unfamiliar,Annie_Gooch_17_oval.jpg,123.m4a,.,.,.,.,.,.
28,.,09-Apr-2024 15:40:32,193.810425,study,22,1,20,20,aud+img,unfamiliar,Andrew_Jaggers_15_oval.jpg,60.m4a,.,.,.,.,.,.
28,.,09-Apr-2024 15:40:35,196.825467,study,23,1,21,21,img,none,Antonio_Southern_15_oval.jpg,NaN,.,.,.,.,.,.
28,.,09-Apr-2024 15:40:38,199.842740,study,24,1,22,22,img,none,Beth_Fernandez_2_oval.jpg,NaN,.,.,.,.,.,.
28,.,09-Apr-2024 15:40:42,202.881583,study,25,1,23,23,aud+img,unfamiliar,Adam_Koester_6_oval.jpg,80.m4a,.,.,.,.,.,.
28,.,09-Apr-2024 15:40:45,205.917127,study,26,1,24,24,aud,familiar,john f. kennedy.jpg,197.m4a,.,.,.,.,.,.
28,.,09-Apr-2024 15:40:48,208.930735,study,27,1,25,25,img,none,Alberta_Herbst_15_oval.jpg,NaN,.,.,.,.,.,.
28,.,09-Apr-2024 15:40:51,211.969092,study,28,1,26,26,img,familiar,Alma_Gober_3_oval.jpg,Hallelujah.m4a,.,.,.,.,.,.
28,.,09-Apr-2024 15:40:54,215.006777,study,29,1,27,27,aud,none,NaN,35.m4a,.,.,.,.,.,.
28,.,09-Apr-2024 15:40:57,218.042788,study,30,1,28,28,img,familiar,Angelica_Peter_5_oval.jpg,Yankee doodle.m4a,.,.,.,.,.,.
28,.,09-Apr-2024 15:41:00,221.077598,study,31,1,29,29,img,familiar,Allison_Samson_13_oval.jpg,Nokia ringtone.m4a,.,.,.,.,.,.
28,.,09-Apr-2024 15:41:03,224.089454,study,32,1,30,30,img,none,Agnes_Castellanos_9_oval.jpg,NaN,.,.,.,.,.,.
28,.,09-Apr-2024 15:41:09,230.318304,test,33,1,1,1,img,unfamiliar,Alan_Santo_5_oval.jpg,210.m4a,old,,,,miss,4
28,.,09-Apr-2024 15:41:10,231.264732,test,34,1,1,1,img,unfamiliar,Alan_Santo_5_oval.jpg,210.m4a,old,d,high,old,hit,2.8752
28,.,09-Apr-2024 15:41:13,234.116390,test,35,1,2,2,img,none,Alan_Peachey_17_oval.jpg,none,new,,,,miss,4
28,.,09-Apr-2024 15:41:14,235.226030,test,36,1,2,2,img,none,Alan_Peachey_17_oval.jpg,none,new,j,low,new,cr,3.0493
28,.,09-Apr-2024 15:41:16,237.462749,test,37,1,3,3,img,none,Angelica_Peter_11_oval.jpg,none,new,k,high,new,cr,1.3263
28,.,09-Apr-2024 15:41:19,239.995928,test,38,1,4,4,img,none,Anthony_Holmberg_5_oval.jpg,NaN,old,j,low,new,miss,1.644
28,.,09-Apr-2024 15:41:21,242.123040,test,39,1,5,5,img,none,Amy_Shull_9_oval.jpg,none,new,k,high,new,cr,1.2179
28,.,09-Apr-2024 15:41:23,244.686375,test,40,1,6,6,img,unfamiliar,Albert_Paradise_5_oval.jpg,54.m4a,old,d,high,old,hit,1.6581
28,.,09-Apr-2024 15:41:25,246.824118,test,41,1,7,7,img,none,Allison_Harbison_7_oval.jpg,none,new,k,high,new,cr,1.2472
28,.,09-Apr-2024 15:41:27,248.573928,test,42,1,8,8,img,none,Alicia_Clifford_11_oval.jpg,none,new,k,high,new,cr,0.83504
28,.,09-Apr-2024 15:41:30,251.405705,test,43,1,9,9,img,none,Allen_Eagan_9_oval.jpg,none,new,,,,miss,4
28,.,09-Apr-2024 15:41:31,252.529473,test,44,1,9,9,img,none,Allen_Eagan_9_oval.jpg,none,new,j,low,new,cr,3.0593
28,.,09-Apr-2024 15:41:34,255.360964,test,45,1,10,10,img,none,Albert_Cardoza_5_oval.jpg,none,new,,,,miss,4
28,.,09-Apr-2024 15:41:35,256.712209,test,46,1,10,10,img,none,Albert_Cardoza_5_oval.jpg,none,new,j,low,new,cr,3.2974
28,.,09-Apr-2024 15:41:38,258.898546,test,47,1,11,11,img,familiar,Adam_Ng_17_oval.jpg,Gangnam Style.m4a,old,d,high,old,hit,1.2602
28,.,09-Apr-2024 15:41:40,260.889760,test,48,1,12,12,img,familiar,Adrienne_Coen_1_oval.jpg,Despacito.m4a,old,d,high,old,hit,1.0762
28,.,09-Apr-2024 15:41:42,262.890444,test,49,1,13,13,img,none,Bernice_Stephens_3_oval.jpg,NaN,old,d,high,old,hit,1.0553
28,.,09-Apr-2024 15:41:44,265.159620,test,50,1,14,14,img,none,Amelia_Bartholomew_1_oval.jpg,none,new,k,high,new,cr,1.3787
28,.,09-Apr-2024 15:41:46,267.727961,test,51,1,15,15,img,none,Arthur_Albright_9_oval.jpg,none,new,j,low,new,cr,1.6788
28,.,09-Apr-2024 15:41:48,269.755297,test,52,1,16,16,img,none,Alberta_Herbst_15_oval.jpg,NaN,old,d,high,old,hit,1.1072
28,.,09-Apr-2024 15:41:50,271.729627,test,53,1,17,17,img,familiar,Allison_Samson_13_oval.jpg,Nokia ringtone.m4a,old,d,high,old,hit,1.0231
