sub,comp,date-time,taskTime,evType,evCnt,blk,blkTrl,expTrl,testType,pair,img,aud,ans,button,conf,resp,acc,rt
21,mbm-2022h.psych.ucsb.edu,08-Apr-2024 13:58:28,0.062072,misc,1,.,.,.,.,.,.,.,.,.,.,.,.,.
21,.,08-Apr-2024 13:58:48,19.875207,misc,2,.,.,.,AGE:21,SEX:female,RACE:Hispanic,INITIALS:BS,.,.,.,.,.,.
21,.,08-Apr-2024 14:02:27,238.959600,study,3,1,1,1,aud,none,NaN,27.m4a,.,.,.,.,.,.
21,.,08-Apr-2024 14:02:30,241.999096,study,4,1,2,2,aud+img,unfamiliar,Agnes_Castellanos_11_oval.jpg,132.m4a,.,.,.,.,.,.
21,.,08-Apr-2024 14:02:33,245.037379,study,5,1,3,3,aud,none,NaN,96.m4a,.,.,.,.,.,.
21,.,08-Apr-2024 14:02:36,248.076711,study,6,1,4,4,aud,familiar,rihanna.jpg,212.m4a,.,.,.,.,.,.
21,.,08-Apr-2024 14:02:39,251.127462,study,7,1,5,5,aud,familiar,barack obama.jpg,48.m4a,.,.,.,.,.,.
21,.,08-Apr-2024 14:02:42,254.167443,study,8,1,6,6,aud,none,NaN,124.m4a,.,.,.,.,.,.
21,.,08-Apr-2024 14:02:45,257.202516,study,9,1,7,7,aud,none,NaN,159.m4a,.,.,.,.,.,.
21,.,08-Apr-2024 14:02:48,260.242312,study,10,1,8,8,aud+img,unfamiliar,Amelia_Mays_3_oval.jpg,115.m4a,.,.,.,.,.,.
21,.,08-Apr-2024 14:02:51,263.280426,study,11,1,9,9,aud,familiar,dwayne johnson.jpg,21.m4a,.,.,.,.,.,.
21,.,08-Apr-2024 14:02:55,266.318238,study,12,1,10,10,aud,none,NaN,163.m4a,.,.,.,.,.,.
21,.,08-Apr-2024 14:02:58,269.354379,study,13,1,11,11,img,familiar,Adam_Ng_17_oval.jpg,Hallelujah.m4a,.,.,.,.,.,.
21,.,08-Apr-2024 14:03:01,272.379149,study,14,1,12,12,img,none,Alan_Santo_5_oval.jpg,NaN,.,.,.,.,.,.
