sub,comp,date-time,taskTime,evType,evCnt,blk,blkTrl,expTrl,testType,pair,img,aud,ans,button,conf,resp,acc,rt
17,mbm-2022h.psych.ucsb.edu,08-Apr-2024 09:13:40,0.064502,misc,1,.,.,.,.,.,.,.,.,.,.,.,.,.
17,.,08-Apr-2024 09:13:53,12.498793,misc,2,.,.,.,AGE:21,SEX:female,RACE:White,INITIALS:BR,.,.,.,.,.,.
17,.,08-Apr-2024 09:16:19,158.282452,study,3,1,1,1,aud,none,NaN,145.m4a,.,.,.,.,.,.
17,.,08-Apr-2024 09:16:22,161.320602,study,4,1,2,2,aud,none,NaN,25.m4a,.,.,.,.,.,.
17,.,08-Apr-2024 09:16:25,164.339957,study,5,1,3,3,img,none,Angela_Bono_3_oval.jpg,NaN,.,.,.,.,.,.
17,.,08-Apr-2024 09:16:28,167.379910,study,6,1,4,4,aud+img,unfamiliar,Amanda_Kraus_11_oval.jpg,194.m4a,.,.,.,.,.,.
17,.,08-Apr-2024 09:16:31,170.428024,study,7,1,5,5,img,familiar,Andrew_Baugh_17_oval.jpg,Beethoven symphony no.5 .m4a,.,.,.,.,.,.
17,.,08-Apr-2024 09:16:34,173.471576,study,8,1,6,6,aud+img,unfamiliar,Antonio_Blaney_11_oval.jpg,210.m4a,.,.,.,.,.,.
17,.,08-Apr-2024 09:16:37,176.509296,study,9,1,7,7,aud+img,unfamiliar,Allison_Baldridge_1_oval.jpg,74.m4a,.,.,.,.,.,.
17,.,08-Apr-2024 09:16:40,179.544365,study,10,1,8,8,aud,familiar,morgan freeman.jpg,178.m4a,.,.,.,.,.,.
17,.,08-Apr-2024 09:16:43,182.578500,study,11,1,9,9,img,familiar,Alicia_Clifford_11_oval.jpg,Pachelbel Canon.m4a,.,.,.,.,.,.
17,.,08-Apr-2024 09:16:46,185.613549,study,12,1,10,10,aud,familiar,barack obama.jpg,10.m4a,.,.,.,.,.,.
17,.,08-Apr-2024 09:16:49,188.636448,study,13,1,11,11,img,none,Angela_Upshaw_1_oval.jpg,NaN,.,.,.,.,.,.
17,.,08-Apr-2024 09:16:52,191.681146,study,14,1,12,12,img,familiar,Albert_Gates_3_oval.jpg,Yankee doodle.m4a,.,.,.,.,.,.
17,.,08-Apr-2024 09:16:55,194.696391,study,15,1,13,13,img,none,Annie_Leslie_5_oval.jpg,NaN,.,.,.,.,.,.
17,.,08-Apr-2024 09:16:58,197.748918,study,16,1,14,14,aud,none,NaN,112.m4a,.,.,.,.,.,.
17,.,08-Apr-2024 09:17:01,200.785054,study,17,1,15,15,img,familiar,Arlene_Grande_19_oval.jpg,Gangnam Style.m4a,.,.,.,.,.,.
17,.,08-Apr-2024 09:17:04,203.820805,study,18,1,16,16,aud+img,unfamiliar,Allison_Harbison_7_oval.jpg,52.m4a,.,.,.,.,.,.
17,.,08-Apr-2024 09:17:07,206.833616,study,19,1,17,17,img,none,Allen_Rico_1_oval.jpg,NaN,.,.,.,.,.,.
17,.,08-Apr-2024 09:17:10,209.874683,study,20,1,18,18,aud,none,NaN,22.m4a,.,.,.,.,.,.
17,.,08-Apr-2024 09:17:13,212.911647,study,21,1,19,19,aud,none,NaN,119.m4a,.,.,.,.,.,.
17,.,08-Apr-2024 09:17:16,215.947407,study,22,1,20,20,img,familiar,Beverly_Nigro_5_oval.jpg,Alarm (slow rise).m4a,.,.,.,.,.,.
17,.,08-Apr-2024 09:17:19,218.982114,study,23,1,21,21,aud,familiar,steve jobs.jpg,179.m4a,.,.,.,.,.,.
17,.,08-Apr-2024 09:17:22,221.995715,study,24,1,22,22,img,none,Allison_Samson_13_oval.jpg,NaN,.,.,.,.,.,.
17,.,08-Apr-2024 09:17:25,225.035670,study,25,1,23,23,aud+img,unfamiliar,Andrew_Kautz_15_oval.jpg,50.m4a,.,.,.,.,.,.
17,.,08-Apr-2024 09:17:28,228.050200,study,26,1,24,24,img,none,Adam_Koester_12_oval.jpg,NaN,.,.,.,.,.,.
17,.,08-Apr-2024 09:17:31,231.089465,study,27,1,25,25,aud,familiar,justin bieber.jpg,59.m4a,.,.,.,.,.,.
