sub,comp,date-time,taskTime,evType,evCnt,blk,blkTrl,expTrl,testType,pair,img,aud,ans,button,conf,resp,acc,rt
63,mbm-2022b.psych.ucsb.edu,16-Apr-2024 16:06:38,0.055591,misc,1,.,.,.,.,.,.,.,.,.,.,.,.,.
63,.,16-Apr-2024 16:07:04,26.495717,misc,2,.,.,.,AGE:20,SEX:male,RACE:Asian,INITIALS:RZ,.,.,.,.,.,.
63,.,16-Apr-2024 16:11:10,271.736417,study,3,1,1,1,img,none,Albert_Carlyle_5_oval.jpg,NaN,.,.,.,.,.,.
63,.,16-Apr-2024 16:11:13,274.774586,study,4,1,2,2,aud+img,unfamiliar,Anne_Alicea_11_oval.jpg,18.m4a,.,.,.,.,.,.
63,.,16-Apr-2024 16:11:16,277.813171,study,5,1,3,3,aud,familiar,ariana grande.jpg,56.m4a,.,.,.,.,.,.
63,.,16-Apr-2024 16:11:19,280.850391,study,6,1,4,4,aud+img,unfamiliar,Alison_Trejo_9_oval.jpg,147.m4a,.,.,.,.,.,.
63,.,16-Apr-2024 16:11:22,283.875472,study,7,1,5,5,img,none,Adrienne_Blaney_1_oval.jpg,NaN,.,.,.,.,.,.
63,.,16-Apr-2024 16:11:25,286.924561,study,8,1,6,6,aud,familiar,shakira.jpg,84.m4a,.,.,.,.,.,.
63,.,16-Apr-2024 16:11:28,289.967875,study,9,1,7,7,img,familiar,Angela_Upshaw_15_oval.jpg,Alarm (radar).m4a,.,.,.,.,.,.
63,.,16-Apr-2024 16:11:31,293.009972,study,10,1,8,8,aud,none,NaN,193.m4a,.,.,.,.,.,.
63,.,16-Apr-2024 16:11:34,296.046221,study,11,1,9,9,aud,familiar,kim kardashian.jpg,10.m4a,.,.,.,.,.,.
63,.,16-Apr-2024 16:11:37,299.081725,study,12,1,10,10,img,familiar,Annie_Leyva_19_oval.jpg,Row your boat.m4a,.,.,.,.,.,.
63,.,16-Apr-2024 16:11:40,302.119057,study,13,1,11,11,aud,none,NaN,9.m4a,.,.,.,.,.,.
63,.,16-Apr-2024 16:11:43,305.154182,study,14,1,12,12,img,familiar,Alma_Kaminski_3_oval.jpg,Twinkle twinkle.m4a,.,.,.,.,.,.
63,.,16-Apr-2024 16:11:46,308.173151,study,15,1,13,13,img,none,Allen_Strain_19_oval.jpg,NaN,.,.,.,.,.,.
63,.,16-Apr-2024 16:11:49,311.215629,study,16,1,14,14,aud,none,NaN,160.m4a,.,.,.,.,.,.
63,.,16-Apr-2024 16:11:52,314.251379,study,17,1,15,15,aud,familiar,marilyn monroe.jpg,144.m4a,.,.,.,.,.,.
63,.,16-Apr-2024 16:11:55,317.287468,study,18,1,16,16,aud,familiar,adolf hitler.jpg,192.m4a,.,.,.,.,.,.
63,.,16-Apr-2024 16:11:58,320.324352,study,19,1,17,17,aud,none,NaN,8.m4a,.,.,.,.,.,.
63,.,16-Apr-2024 16:12:01,323.338242,study,20,1,18,18,img,none,Alicia_Clifford_11_oval.jpg,NaN,.,.,.,.,.,.
63,.,16-Apr-2024 16:12:04,326.381773,study,21,1,19,19,aud+img,unfamiliar,Annie_Leslie_5_oval.jpg,173.m4a,.,.,.,.,.,.
63,.,16-Apr-2024 16:12:07,329.395806,study,22,1,20,20,img,none,Alan_Peachey_17_oval.jpg,NaN,.,.,.,.,.,.
63,.,16-Apr-2024 16:12:10,332.434875,study,23,1,21,21,aud,familiar,jackie chan.jpg,83.m4a,.,.,.,.,.,.
63,.,16-Apr-2024 16:12:13,335.473802,study,24,1,22,22,aud,none,NaN,153.m4a,.,.,.,.,.,.
63,.,16-Apr-2024 16:12:16,338.509809,study,25,1,23,23,aud+img,unfamiliar,Ann_Mullen_15_oval.jpg,5.m4a,.,.,.,.,.,.
63,.,16-Apr-2024 16:12:20,341.546128,study,26,1,24,24,img,familiar,Albert_Saucedo_9_oval.jpg,The Entertainer.m4a,.,.,.,.,.,.
63,.,16-Apr-2024 16:12:23,344.559279,study,27,1,25,25,img,none,Allison_Stubbs_15_oval.jpg,NaN,.,.,.,.,.,.
63,.,16-Apr-2024 16:12:26,347.601164,study,28,1,26,26,img,familiar,Antonio_Blaney_13_oval.jpg,Pachelbel Canon.m4a,.,.,.,.,.,.
63,.,16-Apr-2024 16:12:29,350.635999,study,29,1,27,27,aud+img,unfamiliar,Allison_Zambrano_9_oval.jpg,78.m4a,.,.,.,.,.,.
63,.,16-Apr-2024 16:12:32,353.672290,study,30,1,28,28,aud,none,NaN,146.m4a,.,.,.,.,.,.
63,.,16-Apr-2024 16:12:35,356.706777,study,31,1,29,29,aud+img,unfamiliar,Alice_Whitcomb_19_oval.jpg,81.m4a,.,.,.,.,.,.
63,.,16-Apr-2024 16:12:38,359.742633,study,32,1,30,30,img,familiar,Angelica_Sommer_7_oval.jpg,Party in the USA.m4a,.,.,.,.,.,.
63,.,16-Apr-2024 16:12:45,367.138063,test,33,1,1,1,img,none,Amanda_Mcneese_9_oval.jpg,none,new,,,,miss,4
63,.,16-Apr-2024 16:12:50,372.372546,test,34,1,1,1,img,none,Amanda_Mcneese_9_oval.jpg,none,new,k,high,new,cr,7.0972
63,.,16-Apr-2024 16:12:52,374.501067,test,35,1,2,2,img,none,Allen_Strain_19_oval.jpg,NaN,old,d,high,old,hit,1.1597
63,.,16-Apr-2024 16:12:55,376.920799,test,36,1,3,3,img,none,Antonio_Southern_11_oval.jpg,none,new,k,high,new,cr,1.4483
63,.,16-Apr-2024 16:12:58,379.762784,test,37,1,4,4,img,none,Benjamin_Raynor_17_oval.jpg,none,new,,,,miss,4
63,.,16-Apr-2024 16:12:58,380.326637,test,38,1,4,4,img,none,Benjamin_Raynor_17_oval.jpg,none,new,j,low,new,cr,2.4348
63,.,16-Apr-2024 16:13:00,382.428432,test,39,1,5,5,img,familiar,Antonio_Blaney_13_oval.jpg,Pachelbel Canon.m4a,old,d,high,old,hit,1.13
63,.,16-Apr-2024 16:13:03,385.114579,test,40,1,6,6,img,none,Anthony_Rimmer_19_oval.jpg,none,new,k,high,new,cr,1.7399
63,.,16-Apr-2024 16:13:05,387.219733,test,41,1,7,7,img,unfamiliar,Allison_Zambrano_9_oval.jpg,78.m4a,old,d,high,old,hit,1.1682
63,.,16-Apr-2024 16:13:07,389.330682,test,42,1,8,8,img,unfamiliar,Anne_Alicea_11_oval.jpg,18.m4a,old,d,high,old,hit,1.1641
63,.,16-Apr-2024 16:13:09,391.116715,test,43,1,9,9,img,familiar,Angela_Upshaw_15_oval.jpg,Alarm (radar).m4a,old,d,high,old,hit,0.8321
63,.,16-Apr-2024 16:13:11,393.329194,test,44,1,10,10,img,none,Bernice_Stephens_3_oval.jpg,none,new,j,low,new,cr,1.2824
63,.,16-Apr-2024 16:13:14,396.162114,test,45,1,11,11,img,none,Amelia_Bartholomew_13_oval.jpg,none,new,,,,miss,4
63,.,16-Apr-2024 16:13:15,396.657267,test,46,1,11,11,img,none,Amelia_Bartholomew_13_oval.jpg,none,new,k,high,new,cr,2.3205
63,.,16-Apr-2024 16:13:17,399.494402,test,47,1,12,12,img,familiar,Albert_Saucedo_9_oval.jpg,The Entertainer.m4a,old,,,,miss,4
63,.,16-Apr-2024 16:13:18,399.913143,test,48,1,12,12,img,familiar,Albert_Saucedo_9_oval.jpg,The Entertainer.m4a,old,j,low,new,miss,2.2676
63,.,16-Apr-2024 16:13:20,401.863434,test,49,1,13,13,img,none,Alicia_Clifford_11_oval.jpg,NaN,old,d,high,old,hit,1.0048
63,.,16-Apr-2024 16:13:23,404.702504,test,50,1,14,14,img,none,Andrew_Perreira_5_oval.jpg,none,new,,,,miss,4
63,.,16-Apr-2024 16:13:24,405.887016,test,51,1,14,14,img,none,Andrew_Perreira_5_oval.jpg,none,new,k,high,new,cr,3.0108
63,.,16-Apr-2024 16:13:27,408.717886,test,52,1,15,15,img,none,Albert_Edmond_9_oval.jpg,none,new,,,,miss,4
