sub,comp,date-time,taskTime,evType,evCnt,blk,blkTrl,expTrl,testType,pair,img,aud,ans,button,conf,resp,acc,rt
53,mbm-2022f.psych.ucsb.edu,16-Apr-2024 11:07:06,0.062711,misc,1,.,.,.,.,.,.,.,.,.,.,.,.,.
53,.,16-Apr-2024 11:07:16,9.764961,misc,2,.,.,.,AGE:19,SEX:female,RACE:Asian,INITIALS:CG,.,.,.,.,.,.
53,.,16-Apr-2024 11:09:16,129.626581,study,3,1,1,1,aud+img,unfamiliar,Ana_Bahr_11_oval.jpg,32.m4a,.,.,.,.,.,.
53,.,16-Apr-2024 11:09:19,132.643489,study,4,1,2,2,img,none,Ada_Riddick_15_oval.jpg,NaN,.,.,.,.,.,.
53,.,16-Apr-2024 11:09:22,135.687652,study,5,1,3,3,img,familiar,Antonio_Villegas_3_oval.jpg,Alarm (radar).m4a,.,.,.,.,.,.
53,.,16-Apr-2024 11:09:25,138.725435,study,6,1,4,4,aud+img,unfamiliar,Amanda_Mcneese_9_oval.jpg,44.m4a,.,.,.,.,.,.
53,.,16-Apr-2024 11:09:28,141.771456,study,7,1,5,5,aud,familiar,lionel messi.jpg,153.m4a,.,.,.,.,.,.
53,.,16-Apr-2024 11:09:31,144.814331,study,8,1,6,6,aud,familiar,queen elizabeth ii.jpg,63.m4a,.,.,.,.,.,.
53,.,16-Apr-2024 11:09:34,147.851344,study,9,1,7,7,aud+img,unfamiliar,Alma_Lafferty_1_oval.jpg,177.m4a,.,.,.,.,.,.
53,.,16-Apr-2024 11:09:37,150.893052,study,10,1,8,8,aud,none,NaN,152.m4a,.,.,.,.,.,.
53,.,16-Apr-2024 11:09:40,153.916393,study,11,1,9,9,img,none,Annie_Polk_15_oval.jpg,NaN,.,.,.,.,.,.
53,.,16-Apr-2024 11:09:43,156.959741,study,12,1,10,10,aud+img,unfamiliar,Anthony_Jamison_17_oval.jpg,56.m4a,.,.,.,.,.,.
53,.,16-Apr-2024 11:09:46,159.997805,study,13,1,11,11,aud,none,NaN,18.m4a,.,.,.,.,.,.
53,.,16-Apr-2024 11:09:49,163.012243,study,14,1,12,12,img,none,Benjamin_Raynor_17_oval.jpg,NaN,.,.,.,.,.,.
53,.,16-Apr-2024 11:09:52,166.028774,study,15,1,13,13,img,none,Angela_Bono_11_oval.jpg,NaN,.,.,.,.,.,.
53,.,16-Apr-2024 11:09:55,169.069141,study,16,1,14,14,aud+img,unfamiliar,Ann_Siu_13_oval.jpg,45.m4a,.,.,.,.,.,.
53,.,16-Apr-2024 11:09:58,172.105463,study,17,1,15,15,img,familiar,Anne_Alicea_11_oval.jpg,Beethoven symphony no.5 .m4a,.,.,.,.,.,.
53,.,16-Apr-2024 11:10:01,175.139651,study,18,1,16,16,aud,none,NaN,35.m4a,.,.,.,.,.,.
53,.,16-Apr-2024 11:10:04,178.175294,study,19,1,17,17,aud,none,NaN,134.m4a,.,.,.,.,.,.
53,.,16-Apr-2024 11:10:07,181.210886,study,20,1,18,18,img,familiar,Adam_Yamada_3_oval.jpg,Jingle bells.m4a,.,.,.,.,.,.
53,.,16-Apr-2024 11:10:10,184.245973,study,21,1,19,19,aud+img,unfamiliar,Agnes_Castellanos_15_oval.jpg,23.m4a,.,.,.,.,.,.
53,.,16-Apr-2024 11:10:13,187.285599,study,22,1,20,20,aud,none,NaN,105.m4a,.,.,.,.,.,.
53,.,16-Apr-2024 11:10:16,190.299111,study,23,1,21,21,img,none,Adam_Ng_13_oval.jpg,NaN,.,.,.,.,.,.
53,.,16-Apr-2024 11:10:19,193.338146,study,24,1,22,22,aud,familiar,selena gomez.jpg,19.m4a,.,.,.,.,.,.
53,.,16-Apr-2024 11:10:22,196.374337,study,25,1,23,23,img,familiar,Alberta_Trask_7_oval.jpg,Alarm (slow rise).m4a,.,.,.,.,.,.
53,.,16-Apr-2024 11:10:25,199.412430,study,26,1,24,24,img,familiar,Allen_March_9_oval.jpg,USA National Anthem.m4a,.,.,.,.,.,.
53,.,16-Apr-2024 11:10:28,202.449077,study,27,1,25,25,aud,familiar,adolf hitler.jpg,7.m4a,.,.,.,.,.,.
53,.,16-Apr-2024 11:10:32,205.486197,study,28,1,26,26,aud,familiar,jackie chan.jpg,206.m4a,.,.,.,.,.,.
53,.,16-Apr-2024 11:10:35,208.521745,study,29,1,27,27,aud,familiar,taylor swift.jpg,16.m4a,.,.,.,.,.,.
53,.,16-Apr-2024 11:10:38,211.556940,study,30,1,28,28,img,familiar,Alma_Kaminski_3_oval.jpg,State Farm.m4a,.,.,.,.,.,.
53,.,16-Apr-2024 11:10:41,214.570087,study,31,1,29,29,img,none,Ann_Mullen_15_oval.jpg,NaN,.,.,.,.,.,.
53,.,16-Apr-2024 11:10:44,217.616878,study,32,1,30,30,aud,none,NaN,39.m4a,.,.,.,.,.,.
53,.,16-Apr-2024 11:10:51,224.648584,test,33,1,1,1,img,none,Adam_Ng_13_oval.jpg,NaN,old,,,,miss,4
53,.,16-Apr-2024 11:10:51,225.116343,test,34,1,1,1,img,none,Adam_Ng_13_oval.jpg,NaN,old,j,low,new,miss,2.348
