sub,comp,date-time,taskTime,evType,evCnt,blk,blkTrl,expTrl,testType,pair,img,aud,ans,button,conf,resp,acc,rt
12,mbm-2022g.psych.ucsb.edu,05-Apr-2024 14:29:16,0.062014,misc,1,.,.,.,.,.,.,.,.,.,.,.,.,.
12,.,05-Apr-2024 14:29:28,12.534150,misc,2,.,.,.,AGE:19,SEX:female,RACE:IslanderWhite,INITIALS:PW,.,.,.,.,.,.
12,.,05-Apr-2024 14:31:15,119.697805,study,3,1,1,1,aud+img,unfamiliar,Adam_Cowart_5_oval.jpg,6.m4a,.,.,.,.,.,.
12,.,05-Apr-2024 14:31:18,122.736049,study,4,1,2,2,aud,familiar,queen elizabeth ii.jpg,90.m4a,.,.,.,.,.,.
12,.,05-Apr-2024 14:31:21,125.757271,study,5,1,3,3,img,none,Annie_Leslie_5_oval.jpg,NaN,.,.,.,.,.,.
12,.,05-Apr-2024 14:31:25,128.795562,study,6,1,4,4,aud+img,unfamiliar,Albert_Belk_5_oval.jpg,129.m4a,.,.,.,.,.,.
12,.,05-Apr-2024 14:31:28,131.840850,study,7,1,5,5,aud,none,NaN,68.m4a,.,.,.,.,.,.
12,.,05-Apr-2024 14:31:31,134.884370,study,8,1,6,6,aud,none,NaN,51.m4a,.,.,.,.,.,.
12,.,05-Apr-2024 14:31:34,137.926926,study,9,1,7,7,aud,familiar,michael jackson.jpg,202.m4a,.,.,.,.,.,.
12,.,05-Apr-2024 14:31:37,140.963856,study,10,1,8,8,aud+img,unfamiliar,Albert_Carbaugh_3_oval.jpg,154.m4a,.,.,.,.,.,.
12,.,05-Apr-2024 14:31:40,143.985363,study,11,1,9,9,img,none,Allen_Eagan_1_oval.jpg,NaN,.,.,.,.,.,.
12,.,05-Apr-2024 14:31:43,147.027493,study,12,1,10,10,aud,familiar,taylor swift.jpg,118.m4a,.,.,.,.,.,.
12,.,05-Apr-2024 14:31:46,150.064650,study,13,1,11,11,aud,none,NaN,79.m4a,.,.,.,.,.,.
12,.,05-Apr-2024 14:31:49,153.101358,study,14,1,12,12,img,familiar,Antonio_Southern_15_oval.jpg,Yankee doodle.m4a,.,.,.,.,.,.
12,.,05-Apr-2024 14:31:52,156.116310,study,15,1,13,13,img,none,Angelica_Sommer_1_oval.jpg,NaN,.,.,.,.,.,.
12,.,05-Apr-2024 14:31:55,159.154725,study,16,1,14,14,img,familiar,Allen_Muhammad_13_oval.jpg,Jingle bells.m4a,.,.,.,.,.,.
12,.,05-Apr-2024 14:31:58,162.189383,study,17,1,15,15,aud+img,unfamiliar,Alice_Whitcomb_19_oval.jpg,111.m4a,.,.,.,.,.,.
12,.,05-Apr-2024 14:32:01,165.224811,study,18,1,16,16,aud+img,unfamiliar,April_Culpepper_17_oval.jpg,89.m4a,.,.,.,.,.,.
12,.,05-Apr-2024 14:32:04,168.238359,study,19,1,17,17,img,none,Agnes_Castellanos_15_oval.jpg,NaN,.,.,.,.,.,.
