sub,comp,date-time,taskTime,evType,evCnt,blk,blkTrl,expTrl,testType,pair,img,aud,ans,button,conf,resp,acc,rt
18,mbm-2022g.psych.ucsb.edu,08-Apr-2024 09:15:46,0.058174,misc,1,.,.,.,.,.,.,.,.,.,.,.,.,.
18,.,08-Apr-2024 09:15:59,12.757776,misc,2,.,.,.,AGE:23,SEX:male,RACE:Asian,INITIALS:RB,.,.,.,.,.,.
18,.,08-Apr-2024 09:18:18,152.046781,study,3,1,1,1,aud+img,unfamiliar,Alberta_Griswold_19_oval.jpg,55.m4a,.,.,.,.,.,.
18,.,08-Apr-2024 09:18:21,155.084451,study,4,1,2,2,aud+img,unfamiliar,Angela_Upshaw_9_oval.jpg,121.m4a,.,.,.,.,.,.
18,.,08-Apr-2024 09:18:24,158.121818,study,5,1,3,3,aud,none,NaN,54.m4a,.,.,.,.,.,.
18,.,08-Apr-2024 09:18:27,161.161587,study,6,1,4,4,img,familiar,Antonio_Blaney_13_oval.jpg,Eleanor Rigby.m4a,.,.,.,.,.,.
18,.,08-Apr-2024 09:18:30,164.210133,study,7,1,5,5,aud,familiar,robert downey jr.jpg,160.m4a,.,.,.,.,.,.
18,.,08-Apr-2024 09:18:33,167.247669,study,8,1,6,6,img,familiar,Amelia_Bartholomew_1_oval.jpg,USA National Anthem.m4a,.,.,.,.,.,.
18,.,08-Apr-2024 09:18:36,170.281635,study,9,1,7,7,aud,familiar,johnny depp.jpg,189.m4a,.,.,.,.,.,.
18,.,08-Apr-2024 09:18:39,173.315672,study,10,1,8,8,aud,familiar,lady gaga.jpg,197.m4a,.,.,.,.,.,.
18,.,08-Apr-2024 09:18:42,176.350653,study,11,1,9,9,aud+img,unfamiliar,Adrienne_Lebron_15_oval.jpg,14.m4a,.,.,.,.,.,.
18,.,08-Apr-2024 09:18:45,179.386996,study,12,1,10,10,img,familiar,Amanda_Denning_9_oval.jpg,Party in the USA.m4a,.,.,.,.,.,.
18,.,08-Apr-2024 09:18:49,182.428595,study,13,1,11,11,aud,none,NaN,46.m4a,.,.,.,.,.,.
18,.,08-Apr-2024 09:18:52,185.465247,study,14,1,12,12,aud,none,NaN,94.m4a,.,.,.,.,.,.
18,.,08-Apr-2024 09:18:55,188.500591,study,15,1,13,13,aud,none,NaN,201.m4a,.,.,.,.,.,.
18,.,08-Apr-2024 09:18:58,191.538190,study,16,1,14,14,aud+img,unfamiliar,Angela_Bono_3_oval.jpg,156.m4a,.,.,.,.,.,.
18,.,08-Apr-2024 09:19:01,194.572691,study,17,1,15,15,aud,familiar,michael jackson.jpg,26.m4a,.,.,.,.,.,.
18,.,08-Apr-2024 09:19:04,197.598308,study,18,1,16,16,img,none,Alberta_Griswold_13_oval.jpg,NaN,.,.,.,.,.,.
18,.,08-Apr-2024 09:19:07,200.641916,study,19,1,17,17,aud,none,NaN,212.m4a,.,.,.,.,.,.
18,.,08-Apr-2024 09:19:10,203.656008,study,20,1,18,18,img,none,Allen_Eagan_9_oval.jpg,NaN,.,.,.,.,.,.
18,.,08-Apr-2024 09:19:13,206.696920,study,21,1,19,19,aud,familiar,kylie jenner.jpg,150.m4a,.,.,.,.,.,.
18,.,08-Apr-2024 09:19:16,209.711468,study,22,1,20,20,img,none,Alma_Felder_19_oval.jpg,NaN,.,.,.,.,.,.
18,.,08-Apr-2024 09:19:19,212.750996,study,23,1,21,21,aud,none,NaN,48.m4a,.,.,.,.,.,.
18,.,08-Apr-2024 09:19:22,215.786827,study,24,1,22,22,aud,familiar,mark zuckerberg.jpg,171.m4a,.,.,.,.,.,.
18,.,08-Apr-2024 09:19:25,218.799503,study,25,1,23,23,img,none,Allison_Zambrano_7_oval.jpg,NaN,.,.,.,.,.,.
18,.,08-Apr-2024 09:19:28,221.837415,study,26,1,24,24,aud+img,unfamiliar,Agnes_Dilley_15_oval.jpg,76.m4a,.,.,.,.,.,.
18,.,08-Apr-2024 09:19:31,224.874140,study,27,1,25,25,img,familiar,Angelica_Sommer_1_oval.jpg,Swan Lake.m4a,.,.,.,.,.,.
18,.,08-Apr-2024 09:19:34,227.887242,study,28,1,26,26,img,none,Alice_Mckellar_11_oval.jpg,NaN,.,.,.,.,.,.
18,.,08-Apr-2024 09:19:37,230.906263,study,29,1,27,27,img,none,Alan_Peachey_19_oval.jpg,NaN,.,.,.,.,.,.
18,.,08-Apr-2024 09:19:40,233.944724,study,30,1,28,28,aud+img,unfamiliar,Angela_Upshaw_7_oval.jpg,96.m4a,.,.,.,.,.,.
18,.,08-Apr-2024 09:19:43,236.979846,study,31,1,29,29,img,familiar,Andrew_Cuevas_3_oval.jpg,Hallelujah.m4a,.,.,.,.,.,.
18,.,08-Apr-2024 09:19:46,240.016348,study,32,1,30,30,img,familiar,Albert_Cardoza_5_oval.jpg,Jingle bells.m4a,.,.,.,.,.,.
18,.,08-Apr-2024 09:19:54,248.236467,test,33,1,1,1,aud,none,none,57.m4a,new,j,low,new,cr,3.8437
18,.,08-Apr-2024 09:19:58,252.155945,test,34,1,2,2,aud,none,none,146.m4a,new,j,low,new,cr,2.8663
18,.,08-Apr-2024 09:20:04,257.842204,test,35,1,3,3,aud,none,none,174.m4a,new,f,low,old,fa,4.483
