sub,comp,date-time,taskTime,evType,evCnt,blk,blkTrl,expTrl,testType,pair,img,aud,ans,button,conf,resp,acc,rt
38,mbm-2022g.psych.ucsb.edu,10-Apr-2024 13:53:52,0.063323,misc,1,.,.,.,.,.,.,.,.,.,.,.,.,.
38,.,10-Apr-2024 13:54:09,17.080299,misc,2,.,.,.,AGE:18,SEX:male,RACE:Asian,INITIALS:SJ,.,.,.,.,.,.
38,.,10-Apr-2024 13:56:05,133.596236,study,3,1,1,1,aud+img,unfamiliar,Alma_Litchfield_13_oval.jpg,22.m4a,.,.,.,.,.,.
38,.,10-Apr-2024 13:56:08,136.634448,study,4,1,2,2,aud,familiar,joe biden.jpg,189.m4a,.,.,.,.,.,.
38,.,10-Apr-2024 13:56:11,139.672947,study,5,1,3,3,aud,none,NaN,199.m4a,.,.,.,.,.,.
38,.,10-Apr-2024 13:56:14,142.712013,study,6,1,4,4,aud+img,unfamiliar,Allen_Hollingshead_7_oval.jpg,31.m4a,.,.,.,.,.,.
38,.,10-Apr-2024 13:56:17,145.738883,study,7,1,5,5,img,none,Anna_Fay_15_oval.jpg,NaN,.,.,.,.,.,.
38,.,10-Apr-2024 13:56:21,148.791866,study,8,1,6,6,img,familiar,Allen_Strain_19_oval.jpg,Pachelbel Canon.m4a,.,.,.,.,.,.
38,.,10-Apr-2024 13:56:24,151.833437,study,9,1,7,7,aud,none,NaN,93.m4a,.,.,.,.,.,.
38,.,10-Apr-2024 13:56:27,154.869433,study,10,1,8,8,img,familiar,Anthony_Jamison_11_oval.jpg,Frere Jacques.m4a,.,.,.,.,.,.
38,.,10-Apr-2024 13:56:30,157.904891,study,11,1,9,9,aud,familiar,britney spears.jpg,38.m4a,.,.,.,.,.,.
38,.,10-Apr-2024 13:56:33,160.939730,study,12,1,10,10,img,familiar,Allison_Stubbs_15_oval.jpg,Nokia ringtone.m4a,.,.,.,.,.,.
38,.,10-Apr-2024 13:56:36,163.976140,study,13,1,11,11,img,familiar,Alison_Trejo_15_oval.jpg,USA National Anthem.m4a,.,.,.,.,.,.
38,.,10-Apr-2024 13:56:39,167.014089,study,14,1,12,12,aud,none,NaN,194.m4a,.,.,.,.,.,.
38,.,10-Apr-2024 13:56:42,170.050582,study,15,1,13,13,aud,familiar,leonardo dicaprio.jpg,33.m4a,.,.,.,.,.,.
38,.,10-Apr-2024 13:56:45,173.086586,study,16,1,14,14,aud,none,NaN,64.m4a,.,.,.,.,.,.
38,.,10-Apr-2024 13:56:48,176.122184,study,17,1,15,15,aud,none,NaN,13.m4a,.,.,.,.,.,.
38,.,10-Apr-2024 13:56:51,179.143291,study,18,1,16,16,img,none,Adrienne_Blaney_1_oval.jpg,NaN,.,.,.,.,.,.
