sub,comp,date-time,taskTime,evType,evCnt,blk,blkTrl,expTrl,testType,pair,img,aud,ans,button,conf,resp,acc,rt
16,mbm-2022d.psych.ucsb.edu,07-Apr-2024 14:23:36,0.058682,misc,1,.,.,.,.,.,.,.,.,.,.,.,.,.
16,.,07-Apr-2024 14:23:55,18.779151,misc,2,.,.,.,AGE:19,SEX:female,RACE:Asian,INITIALS:DC,.,.,.,.,.,.
16,.,07-Apr-2024 14:26:10,154.356849,study,3,1,1,1,img,familiar,Albert_Edmond_19_oval.jpg,Alarm (ripples).m4a,.,.,.,.,.,.
16,.,07-Apr-2024 14:26:13,157.398063,study,4,1,2,2,img,familiar,Angela_Bono_11_oval.jpg,Swan Lake.m4a,.,.,.,.,.,.
16,.,07-Apr-2024 14:26:16,160.418191,study,5,1,3,3,img,none,Antonio_Englert_9_oval.jpg,NaN,.,.,.,.,.,.
16,.,07-Apr-2024 14:26:20,163.459984,study,6,1,4,4,aud,familiar,john f. kennedy.jpg,199.m4a,.,.,.,.,.,.
16,.,07-Apr-2024 14:26:23,166.504826,study,7,1,5,5,aud,familiar,morgan freeman.jpg,132.m4a,.,.,.,.,.,.
16,.,07-Apr-2024 14:26:26,169.548857,study,8,1,6,6,aud+img,unfamiliar,Angelica_Rahman_19_oval.jpg,201.m4a,.,.,.,.,.,.
16,.,07-Apr-2024 14:26:29,172.592310,study,9,1,7,7,aud,none,NaN,61.m4a,.,.,.,.,.,.
16,.,07-Apr-2024 14:26:32,175.628832,study,10,1,8,8,img,familiar,Bessie_Maya_3_oval.jpg,Happy birthday.m4a,.,.,.,.,.,.
16,.,07-Apr-2024 14:26:35,178.665238,study,11,1,9,9,aud,none,NaN,69.m4a,.,.,.,.,.,.
16,.,07-Apr-2024 14:26:38,181.701315,study,12,1,10,10,aud+img,unfamiliar,Adrienne_Coen_1_oval.jpg,123.m4a,.,.,.,.,.,.
16,.,07-Apr-2024 14:26:41,184.737534,study,13,1,11,11,aud,none,NaN,85.m4a,.,.,.,.,.,.
16,.,07-Apr-2024 14:26:44,187.761379,study,14,1,12,12,img,none,Andrew_Presley_11_oval.jpg,NaN,.,.,.,.,.,.
16,.,07-Apr-2024 14:26:47,190.805301,study,15,1,13,13,img,familiar,Albert_Paradise_5_oval.jpg,Twinkle twinkle.m4a,.,.,.,.,.,.
16,.,07-Apr-2024 14:26:50,193.841471,study,16,1,14,14,img,familiar,Albert_Edmond_15_oval.jpg,Eine Klein Nachtmusik.m4a,.,.,.,.,.,.
16,.,07-Apr-2024 14:26:53,196.878173,study,17,1,15,15,aud,none,NaN,82.m4a,.,.,.,.,.,.
16,.,07-Apr-2024 14:26:56,199.916301,study,18,1,16,16,aud,none,NaN,186.m4a,.,.,.,.,.,.
16,.,07-Apr-2024 14:26:59,202.930832,study,19,1,17,17,img,none,Angelica_Sommer_7_oval.jpg,NaN,.,.,.,.,.,.
16,.,07-Apr-2024 14:27:02,205.969738,study,20,1,18,18,aud,familiar,albert einstein.jpg,163.m4a,.,.,.,.,.,.
16,.,07-Apr-2024 14:27:05,208.982414,study,21,1,19,19,img,none,Anthony_Rimmer_11_oval.jpg,NaN,.,.,.,.,.,.
16,.,07-Apr-2024 14:27:08,212.021161,study,22,1,20,20,aud+img,unfamiliar,Alma_Gober_3_oval.jpg,115.m4a,.,.,.,.,.,.
16,.,07-Apr-2024 14:27:11,215.057377,study,23,1,21,21,aud+img,unfamiliar,Ann_Mullen_3_oval.jpg,67.m4a,.,.,.,.,.,.
16,.,07-Apr-2024 14:27:14,218.093078,study,24,1,22,22,aud,familiar,donald trump.jpg,19.m4a,.,.,.,.,.,.
16,.,07-Apr-2024 14:27:17,221.106632,study,25,1,23,23,img,none,Antoinette_Carrion_15_oval.jpg,NaN,.,.,.,.,.,.
16,.,07-Apr-2024 14:27:20,224.147339,study,26,1,24,24,img,familiar,Andrew_Jaggers_3_oval.jpg,Yankee doodle.m4a,.,.,.,.,.,.
16,.,07-Apr-2024 14:27:23,227.184265,study,27,1,25,25,aud+img,unfamiliar,Allen_Muhammad_13_oval.jpg,65.m4a,.,.,.,.,.,.
16,.,07-Apr-2024 14:27:26,230.220970,study,28,1,26,26,aud+img,unfamiliar,Allison_Zambrano_9_oval.jpg,168.m4a,.,.,.,.,.,.
16,.,07-Apr-2024 14:27:29,233.257727,study,29,1,27,27,aud,familiar,britney spears.jpg,75.m4a,.,.,.,.,.,.
16,.,07-Apr-2024 14:27:32,236.270334,study,30,1,28,28,img,none,Allison_Main_11_oval.jpg,NaN,.,.,.,.,.,.
16,.,07-Apr-2024 14:27:35,239.309373,study,31,1,29,29,aud,familiar,kim kardashian.jpg,160.m4a,.,.,.,.,.,.
16,.,07-Apr-2024 14:27:38,242.346439,study,32,1,30,30,aud,none,NaN,24.m4a,.,.,.,.,.,.
16,.,07-Apr-2024 14:27:46,250.444805,test,33,1,1,1,aud,none,none,155.m4a,new,k,high,new,cr,3.0002
16,.,07-Apr-2024 14:27:50,254.011255,test,34,1,2,2,aud,none,NaN,85.m4a,old,k,high,new,miss,2.3965
16,.,07-Apr-2024 14:27:53,257.219265,test,35,1,3,3,aud,none,NaN,24.m4a,old,k,high,new,miss,2.049
16,.,07-Apr-2024 14:27:57,260.843183,test,36,1,4,4,aud,none,NaN,61.m4a,old,d,high,old,hit,2.4907
16,.,07-Apr-2024 14:28:00,263.749656,test,37,1,5,5,aud,familiar,kim kardashian.jpg,160.m4a,old,d,high,old,hit,1.762
16,.,07-Apr-2024 14:28:03,267.256901,test,38,1,6,6,aud,familiar,donald trump.jpg,19.m4a,old,k,high,new,miss,2.3994
