sub,comp,date-time,taskTime,evType,evCnt,blk,blkTrl,expTrl,testType,pair,img,aud,ans,button,conf,resp,acc,rt
11,mbm-2022h.psych.ucsb.edu,05-Apr-2024 14:29:15,0.057560,misc,1,.,.,.,.,.,.,.,.,.,.,.,.,.
11,.,05-Apr-2024 14:29:28,12.773707,misc,2,.,.,.,AGE:20,SEX:female,RACE:Asian,INITIALS:AM,.,.,.,.,.,.
11,.,05-Apr-2024 14:31:11,115.325043,study,3,1,1,1,aud+img,unfamiliar,Anne_Hamel_1_oval.jpg,10.m4a,.,.,.,.,.,.
11,.,05-Apr-2024 14:31:14,118.362553,study,4,1,2,2,aud+img,unfamiliar,Angela_Upshaw_1_oval.jpg,26.m4a,.,.,.,.,.,.
11,.,05-Apr-2024 14:31:17,121.400578,study,5,1,3,3,aud,familiar,selena gomez.jpg,183.m4a,.,.,.,.,.,.
11,.,05-Apr-2024 14:31:20,124.438890,study,6,1,4,4,aud+img,unfamiliar,Alma_Lafountain_15_oval.jpg,27.m4a,.,.,.,.,.,.
11,.,05-Apr-2024 14:31:23,127.489956,study,7,1,5,5,img,familiar,Allison_Harbison_7_oval.jpg,Jingle bells.m4a,.,.,.,.,.,.
11,.,05-Apr-2024 14:31:26,130.525565,study,8,1,6,6,img,familiar,Antonio_Englert_9_oval.jpg,In the Hall of the Mountain King.m4a,.,.,.,.,.,.
11,.,05-Apr-2024 14:31:29,133.546929,study,9,1,7,7,img,none,Alma_Kaminski_3_oval.jpg,NaN,.,.,.,.,.,.
11,.,05-Apr-2024 14:31:32,136.589087,study,10,1,8,8,aud+img,unfamiliar,Arlene_mcelroy_1_oval.jpg,107.m4a,.,.,.,.,.,.
11,.,05-Apr-2024 14:31:35,139.624345,study,11,1,9,9,aud,familiar,beyonce.jpg,118.m4a,.,.,.,.,.,.
11,.,05-Apr-2024 14:31:38,142.661187,study,12,1,10,10,aud+img,unfamiliar,Antonio_Villegas_3_oval.jpg,46.m4a,.,.,.,.,.,.
11,.,05-Apr-2024 14:31:41,145.675447,study,13,1,11,11,img,none,Anne_Alicea_11_oval.jpg,NaN,.,.,.,.,.,.
11,.,05-Apr-2024 14:31:44,148.727371,study,14,1,12,12,aud,none,NaN,172.m4a,.,.,.,.,.,.
11,.,05-Apr-2024 14:31:47,151.764125,study,15,1,13,13,img,familiar,Antoinette_Carrion_15_oval.jpg,Row your boat.m4a,.,.,.,.,.,.
11,.,05-Apr-2024 14:31:50,154.799603,study,16,1,14,14,img,familiar,Adam_Koester_12_oval.jpg,USA National Anthem.m4a,.,.,.,.,.,.
11,.,05-Apr-2024 14:31:53,157.836043,study,17,1,15,15,aud,none,NaN,55.m4a,.,.,.,.,.,.
11,.,05-Apr-2024 14:31:56,160.872411,study,18,1,16,16,img,familiar,Amelia_Macleod_9_oval.jpg,Eine Klein Nachtmusik.m4a,.,.,.,.,.,.
11,.,05-Apr-2024 14:31:59,163.907119,study,19,1,17,17,aud,familiar,robert downey jr.jpg,146.m4a,.,.,.,.,.,.
11,.,05-Apr-2024 14:32:02,166.922148,study,20,1,18,18,img,none,Ann_Mullen_15_oval.jpg,NaN,.,.,.,.,.,.
11,.,05-Apr-2024 14:32:05,169.961061,study,21,1,19,19,aud,none,NaN,30.m4a,.,.,.,.,.,.
11,.,05-Apr-2024 14:32:08,172.972995,study,22,1,20,20,img,none,Anthony_Cavender_11_oval.jpg,NaN,.,.,.,.,.,.
11,.,05-Apr-2024 14:32:11,176.011359,study,23,1,21,21,aud,none,NaN,48.m4a,.,.,.,.,.,.
11,.,05-Apr-2024 14:32:14,179.046379,study,24,1,22,22,aud,familiar,johnny depp.jpg,208.m4a,.,.,.,.,.,.
11,.,05-Apr-2024 14:32:17,182.083259,study,25,1,23,23,aud+img,unfamiliar,Albert_Stites_5_oval.jpg,21.m4a,.,.,.,.,.,.
11,.,05-Apr-2024 14:32:20,185.097110,study,26,1,24,24,img,none,Adam_Tripp_13_oval.jpg,NaN,.,.,.,.,.,.
11,.,05-Apr-2024 14:32:23,188.138610,study,27,1,25,25,img,familiar,Andrew_Jaggers_15_oval.jpg,William Tell OVerture.m4a,.,.,.,.,.,.
11,.,05-Apr-2024 14:32:26,191.175076,study,28,1,26,26,aud,familiar,kim kardashian.jpg,51.m4a,.,.,.,.,.,.
11,.,05-Apr-2024 14:32:30,194.213315,study,29,1,27,27,aud,none,NaN,210.m4a,.,.,.,.,.,.
11,.,05-Apr-2024 14:32:33,197.224676,study,30,1,28,28,img,none,Ann_Towe_1_oval.jpg,NaN,.,.,.,.,.,.
11,.,05-Apr-2024 14:32:36,200.263772,study,31,1,29,29,aud,familiar,lady gaga.jpg,201.m4a,.,.,.,.,.,.
11,.,05-Apr-2024 14:32:39,203.301226,study,32,1,30,30,aud,none,NaN,207.m4a,.,.,.,.,.,.
11,.,05-Apr-2024 14:32:47,211.327951,test,33,1,1,1,aud,none,none,89.m4a,new,k,high,new,cr,2.5516
11,.,05-Apr-2024 14:32:51,215.623638,test,34,1,2,2,aud,unfamiliar,Angela_Upshaw_1_oval.jpg,26.m4a,old,j,low,new,miss,3.1632
11,.,05-Apr-2024 14:32:54,218.443177,test,35,1,3,3,aud,familiar,robert downey jr.jpg,146.m4a,old,d,high,old,hit,1.7191
11,.,05-Apr-2024 14:32:57,222.102898,test,36,1,4,4,aud,none,none,28.m4a,new,j,low,new,cr,2.5159
11,.,05-Apr-2024 14:33:01,225.328775,test,37,1,5,5,aud,unfamiliar,Anne_Hamel_1_oval.jpg,10.m4a,old,d,high,old,hit,2.1377
11,.,05-Apr-2024 14:33:04,228.296361,test,38,1,6,6,aud,none,none,9.m4a,new,k,high,new,cr,1.8682
11,.,05-Apr-2024 14:33:07,231.881511,test,39,1,7,7,aud,none,NaN,172.m4a,old,d,high,old,hit,2.4721
11,.,05-Apr-2024 14:33:10,235.193462,test,40,1,8,8,aud,none,none,93.m4a,new,k,high,new,cr,2.2053
11,.,05-Apr-2024 14:33:13,237.880610,test,41,1,9,9,aud,none,none,129.m4a,new,k,high,new,cr,1.5589
11,.,05-Apr-2024 14:33:17,241.525574,test,42,1,10,10,aud,none,none,203.m4a,new,j,low,new,cr,2.5292
11,.,05-Apr-2024 14:33:21,245.432121,test,43,1,11,11,aud,none,none,73.m4a,new,j,low,new,cr,2.8213
11,.,05-Apr-2024 14:33:23,247.889983,test,44,1,12,12,aud,none,none,32.m4a,new,k,high,new,cr,1.3613
11,.,05-Apr-2024 14:33:26,250.577055,test,45,1,13,13,aud,familiar,kim kardashian.jpg,51.m4a,old,d,high,old,hit,1.5449
11,.,05-Apr-2024 14:33:28,253.062987,test,46,1,14,14,aud,none,none,135.m4a,new,k,high,new,cr,1.3012
11,.,05-Apr-2024 14:33:32,256.479998,test,47,1,15,15,aud,familiar,selena gomez.jpg,183.m4a,old,j,low,new,miss,2.2986
11,.,05-Apr-2024 14:33:35,259.623968,test,48,1,16,16,aud,none,NaN,210.m4a,old,f,low,old,hit,1.9917
11,.,05-Apr-2024 14:33:39,264.185488,test,49,1,17,17,aud,unfamiliar,Alma_Lafountain_15_oval.jpg,27.m4a,old,j,low,new,miss,3.4387
11,.,05-Apr-2024 14:33:42,266.952075,test,50,1,18,18,aud,none,NaN,207.m4a,old,d,high,old,hit,1.6357
11,.,05-Apr-2024 14:33:49,273.709995,test,51,2,1,19,img,familiar,Allison_Harbison_7_oval.jpg,Jingle bells.m4a,old,d,high,old,hit,1.7102
11,.,05-Apr-2024 14:33:51,275.646373,test,52,2,2,20,img,unfamiliar,Antonio_Villegas_3_oval.jpg,46.m4a,old,d,high,old,hit,1.0029
11,.,05-Apr-2024 14:33:54,278.336661,test,53,2,3,21,img,none,Alan_Moncrief_5_oval.jpg,none,new,j,low,new,cr,1.6865
11,.,05-Apr-2024 14:33:56,280.938734,test,54,2,4,22,img,none,Alma_Kaminski_3_oval.jpg,NaN,old,d,high,old,hit,1.6335
11,.,05-Apr-2024 14:33:59,283.639966,test,55,2,5,23,img,none,Annette_George_7_oval.jpg,none,new,j,low,new,cr,1.7385
11,.,05-Apr-2024 14:34:01,285.553389,test,56,2,6,24,img,familiar,Amelia_Macleod_9_oval.jpg,Eine Klein Nachtmusik.m4a,old,d,high,old,hit,0.93397
11,.,05-Apr-2024 14:34:03,288.162269,test,57,2,7,25,img,none,Albert_Neu_11_oval.jpg,none,new,j,low,new,cr,1.6476
11,.,05-Apr-2024 14:34:05,290.178435,test,58,2,8,26,img,unfamiliar,Angela_Upshaw_1_oval.jpg,26.m4a,old,d,high,old,hit,1.0536
11,.,05-Apr-2024 14:34:07,291.986714,test,59,2,9,27,img,none,Anthony_Morgan_7_oval.jpg,none,new,j,low,new,cr,0.86548
11,.,05-Apr-2024 14:34:09,293.959278,test,60,2,10,28,img,familiar,Antoinette_Carrion_15_oval.jpg,Row your boat.m4a,old,d,high,old,hit,1.0226
11,.,05-Apr-2024 14:34:11,295.987605,test,61,2,11,29,img,none,Anthony_Cavender_11_oval.jpg,NaN,old,d,high,old,hit,1.068
11,.,05-Apr-2024 14:34:14,298.392481,test,62,2,12,30,img,none,Adam_Tripp_13_oval.jpg,NaN,old,k,high,new,miss,1.4503
11,.,05-Apr-2024 14:34:16,300.603428,test,63,2,13,31,img,none,Agnes_Dilley_15_oval.jpg,none,new,k,high,new,cr,1.2572
11,.,05-Apr-2024 14:34:18,303.096077,test,64,2,14,32,img,unfamiliar,Arlene_mcelroy_1_oval.jpg,107.m4a,old,f,low,old,hit,1.5189
11,.,05-Apr-2024 14:34:21,305.931669,test,65,2,15,33,img,none,Albert_Gates_3_oval.jpg,none,new,,,,miss,4
11,.,05-Apr-2024 14:34:21,306.114625,test,66,2,15,33,img,none,Albert_Gates_3_oval.jpg,none,new,j,low,new,cr,2.0359
11,.,05-Apr-2024 14:34:24,308.803045,test,67,2,16,34,img,none,Amber_Marcum_13_oval.jpg,none,new,j,low,new,cr,1.7291
11,.,05-Apr-2024 14:34:26,310.658328,test,68,2,17,35,img,none,Anthony_Hartsfield_11_oval.jpg,none,new,j,low,new,cr,0.9231
11,.,05-Apr-2024 14:34:28,312.598558,test,69,2,18,36,img,none,Agnes_Castellanos_11_oval.jpg,none,new,k,high,new,cr,0.96591
11,.,05-Apr-2024 14:34:40,325.048655,test,70,3,1,37,aud,none,none,126.m4a,new,k,high,new,cr,6.4254
11,.,05-Apr-2024 14:34:44,328.563545,test,71,3,2,38,aud,unfamiliar,Arlene_mcelroy_1_oval.jpg,107.m4a,old,f,low,old,hit,2.3805
11,.,05-Apr-2024 14:34:47,331.760711,test,72,3,3,39,aud,none,none,25.m4a,new,k,high,new,cr,2.0746
11,.,05-Apr-2024 14:34:52,336.423696,test,73,3,4,40,aud,none,NaN,48.m4a,old,f,low,old,hit,3.4886
11,.,05-Apr-2024 14:34:56,340.802209,test,74,3,5,41,aud,none,none,78.m4a,new,k,high,new,cr,3.1252
11,.,05-Apr-2024 14:34:59,343.355310,test,75,3,6,42,aud,none,NaN,55.m4a,old,d,high,old,hit,1.4159
11,.,05-Apr-2024 14:35:02,346.551825,test,76,3,7,43,aud,familiar,johnny depp.jpg,208.m4a,old,j,low,new,miss,2.07
11,.,05-Apr-2024 14:35:05,349.530523,test,77,3,8,44,aud,none,none,167.m4a,new,d,high,old,fa,1.8961
11,.,05-Apr-2024 14:35:08,353.055304,test,78,3,9,45,aud,none,none,56.m4a,new,j,low,new,cr,2.441
11,.,05-Apr-2024 14:35:11,355.778325,test,79,3,10,46,aud,familiar,lady gaga.jpg,201.m4a,old,f,low,old,hit,1.6013
11,.,05-Apr-2024 14:35:14,358.231866,test,80,3,11,47,aud,familiar,beyonce.jpg,118.m4a,old,k,high,new,miss,1.3116
11,.,05-Apr-2024 14:35:19,363.307537,test,81,3,12,48,aud,none,none,159.m4a,new,k,high,new,cr,3.9103
11,.,05-Apr-2024 14:35:22,366.649897,test,82,3,13,49,aud,none,none,163.m4a,new,d,high,old,fa,2.2403
11,.,05-Apr-2024 14:35:26,370.847680,test,83,3,14,50,aud,none,none,205.m4a,new,j,low,new,cr,3.0674
11,.,05-Apr-2024 14:35:29,373.793628,test,84,3,15,51,aud,unfamiliar,Antonio_Villegas_3_oval.jpg,46.m4a,old,d,high,old,hit,1.8469
11,.,05-Apr-2024 14:35:32,376.948573,test,85,3,16,52,aud,none,NaN,30.m4a,old,k,high,new,miss,2.0254
11,.,05-Apr-2024 14:35:36,380.408877,test,86,3,17,53,aud,none,none,23.m4a,new,k,high,new,cr,2.353
11,.,05-Apr-2024 14:35:39,383.610823,test,87,3,18,54,aud,unfamiliar,Albert_Stites_5_oval.jpg,21.m4a,old,j,low,new,miss,2.0684
11,.,05-Apr-2024 14:35:46,390.818272,test,88,4,1,55,img,familiar,Andrew_Jaggers_15_oval.jpg,William Tell OVerture.m4a,old,,,,miss,4
11,.,05-Apr-2024 14:35:48,392.761957,test,89,4,1,55,img,familiar,Andrew_Jaggers_15_oval.jpg,William Tell OVerture.m4a,old,d,high,old,hit,3.8082
11,.,05-Apr-2024 14:35:51,395.594914,test,90,4,2,56,img,none,Belinda_Barrington_13_oval.jpg,none,new,,,,miss,4
11,.,05-Apr-2024 14:35:51,396.147865,test,91,4,2,56,img,none,Belinda_Barrington_13_oval.jpg,none,new,j,low,new,cr,2.4183
11,.,05-Apr-2024 14:35:54,398.458071,test,92,4,3,57,img,none,Anne_Alicea_11_oval.jpg,NaN,old,d,high,old,hit,1.3672
11,.,05-Apr-2024 14:35:57,401.275966,test,93,4,4,58,img,none,Albert_Edmond_15_oval.jpg,none,new,f,low,old,fa,1.8107
11,.,05-Apr-2024 14:35:59,403.675968,test,94,4,5,59,img,unfamiliar,Albert_Stites_5_oval.jpg,21.m4a,old,d,high,old,hit,1.4667
11,.,05-Apr-2024 14:36:01,405.617837,test,95,4,6,60,img,none,Ana_Starnes_1_oval.jpg,none,new,k,high,new,cr,0.986
11,.,05-Apr-2024 14:36:03,407.691589,test,96,4,7,61,img,none,Ann_Mullen_15_oval.jpg,NaN,old,d,high,old,hit,1.0942
11,.,05-Apr-2024 14:36:05,409.764089,test,97,4,8,62,img,none,Anne_Hamel_17_oval.jpg,none,new,k,high,new,cr,1.1047
11,.,05-Apr-2024 14:36:07,411.858179,test,98,4,9,63,img,none,Alan_Peachey_7_oval.jpg,none,new,k,high,new,cr,1.1479
11,.,05-Apr-2024 14:36:10,414.693467,test,99,4,10,64,img,none,Ann_Towe_1_oval.jpg,NaN,old,,,,miss,4
11,.,05-Apr-2024 14:36:12,416.274962,test,100,4,10,64,img,none,Ann_Towe_1_oval.jpg,NaN,old,j,low,new,miss,3.4279
11,.,05-Apr-2024 14:36:14,418.369268,test,101,4,11,65,img,none,Albert_Waring_1_oval.jpg,none,new,k,high,new,cr,1.1472
11,.,05-Apr-2024 14:36:15,420.106228,test,102,4,12,66,img,unfamiliar,Anne_Hamel_1_oval.jpg,10.m4a,old,k,high,new,miss,0.78906
11,.,05-Apr-2024 14:36:18,422.937243,test,103,4,13,67,img,none,Alan_Trimble_5_oval.jpg,none,new,,,,miss,4
11,.,05-Apr-2024 14:36:18,423.186483,test,104,4,13,67,img,none,Alan_Trimble_5_oval.jpg,none,new,k,high,new,cr,2.0898
11,.,05-Apr-2024 14:36:20,425.068735,test,105,4,14,68,img,familiar,Antonio_Englert_9_oval.jpg,In the Hall of the Mountain King.m4a,old,d,high,old,hit,0.92075
11,.,05-Apr-2024 14:36:22,427.017268,test,106,4,15,69,img,unfamiliar,Alma_Lafountain_15_oval.jpg,27.m4a,old,d,high,old,hit,1.0018
11,.,05-Apr-2024 14:36:24,428.722815,test,107,4,16,70,img,none,Anthony_Jamison_17_oval.jpg,none,new,k,high,new,cr,0.74803
11,.,05-Apr-2024 14:36:26,430.411592,test,108,4,17,71,img,none,Antonio_Southern_11_oval.jpg,none,new,k,high,new,cr,0.72374
