sub,comp,date-time,taskTime,evType,evCnt,blk,blkTrl,expTrl,testType,pair,img,aud,ans,button,conf,resp,acc,rt
44,mbm-2022d.psych.ucsb.edu,11-Apr-2024 16:05:11,0.068869,misc,1,.,.,.,.,.,.,.,.,.,.,.,.,.
44,.,11-Apr-2024 16:05:28,17.046013,misc,2,.,.,.,AGE:20,SEX:non-binary,RACE:Hispanic,INITIALS:JG,.,.,.,.,.,.
44,.,11-Apr-2024 16:08:05,173.455598,study,3,1,1,1,aud,familiar,john f. kennedy.jpg,119.m4a,.,.,.,.,.,.
44,.,11-Apr-2024 16:08:08,176.493259,study,4,1,2,2,aud,none,NaN,139.m4a,.,.,.,.,.,.
44,.,11-Apr-2024 16:08:11,179.531244,study,5,1,3,3,aud,familiar,justin bieber.jpg,171.m4a,.,.,.,.,.,.
44,.,11-Apr-2024 16:08:14,182.570684,study,6,1,4,4,img,familiar,Amy_Shull_9_oval.jpg,Despacito.m4a,.,.,.,.,.,.
44,.,11-Apr-2024 16:08:17,185.621077,study,7,1,5,5,img,familiar,Arlene_Grande_19_oval.jpg,Party in the USA.m4a,.,.,.,.,.,.
44,.,11-Apr-2024 16:08:20,188.645267,study,8,1,6,6,img,none,Alan_Ruff_13_oval.jpg,NaN,.,.,.,.,.,.
44,.,11-Apr-2024 16:08:23,191.663631,study,9,1,7,7,img,none,Albert_Carlyle_11_oval.jpg,NaN,.,.,.,.,.,.
44,.,11-Apr-2024 16:08:26,194.715680,study,10,1,8,8,aud,none,NaN,158.m4a,.,.,.,.,.,.
44,.,11-Apr-2024 16:08:29,197.755210,study,11,1,9,9,aud+img,unfamiliar,Agnes_Castellanos_11_oval.jpg,187.m4a,.,.,.,.,.,.
44,.,11-Apr-2024 16:08:32,200.771709,study,12,1,10,10,img,none,Adrienne_Blaney_15_oval.jpg,NaN,.,.,.,.,.,.
44,.,11-Apr-2024 16:08:35,203.813609,study,13,1,11,11,img,familiar,Ann_Mullen_3_oval.jpg,Frere Jacques.m4a,.,.,.,.,.,.
44,.,11-Apr-2024 16:08:38,206.850296,study,14,1,12,12,aud+img,unfamiliar,Adam_Koester_8_oval.jpg,117.m4a,.,.,.,.,.,.
44,.,11-Apr-2024 16:08:41,209.885456,study,15,1,13,13,aud,familiar,michael jackson.jpg,168.m4a,.,.,.,.,.,.
