sub,comp,date-time,taskTime,evType,evCnt,blk,blkTrl,expTrl,testType,pair,img,aud,ans,button,conf,resp,acc,rt
6,mbm-2022h.psych.ucsb.edu,03-Apr-2024 11:06:53,0.061211,misc,1,.,.,.,.,.,.,.,.,.,.,.,.,.
6,.,03-Apr-2024 11:07:05,12.913862,misc,2,.,.,.,AGE:19,SEX:female,RACE:Hispanic,INITIALS:JS,.,.,.,.,.,.
6,.,03-Apr-2024 11:09:54,181.922329,study,3,1,1,1,img,familiar,Alice_Mckellar_11_oval.jpg,William Tell OVerture.m4a,.,.,.,.,.,.
6,.,03-Apr-2024 11:09:57,184.961489,study,4,1,2,2,aud+img,unfamiliar,Ann_Towe_1_oval.jpg,215.m4a,.,.,.,.,.,.
6,.,03-Apr-2024 11:10:01,188.000209,study,5,1,3,3,aud,none,NaN,57.m4a,.,.,.,.,.,.
6,.,03-Apr-2024 11:10:04,191.017026,study,6,1,4,4,img,none,Alison_Trejo_15_oval.jpg,NaN,.,.,.,.,.,.
6,.,03-Apr-2024 11:10:07,194.077740,study,7,1,5,5,img,familiar,Arlene_Mcelroy_19_oval.jpg,Netflix intro.m4a,.,.,.,.,.,.
6,.,03-Apr-2024 11:10:10,197.098370,study,8,1,6,6,img,none,Alan_Peachey_17_oval.jpg,NaN,.,.,.,.,.,.
6,.,03-Apr-2024 11:10:13,200.147421,study,9,1,7,7,aud,familiar,marilyn monroe.jpg,203.m4a,.,.,.,.,.,.
6,.,03-Apr-2024 11:10:16,203.185036,study,10,1,8,8,aud+img,unfamiliar,Alma_Kaminski_3_oval.jpg,85.m4a,.,.,.,.,.,.
6,.,03-Apr-2024 11:10:19,206.220782,study,11,1,9,9,img,familiar,Allen_Eagan_1_oval.jpg,Frere Jacques.m4a,.,.,.,.,.,.
6,.,03-Apr-2024 11:10:22,209.255935,study,12,1,10,10,img,familiar,Beth_Fernandez_2_oval.jpg,Pachelbel Canon.m4a,.,.,.,.,.,.
6,.,03-Apr-2024 11:10:25,212.293001,study,13,1,11,11,aud+img,unfamiliar,Alan_Ruff_13_oval.jpg,149.m4a,.,.,.,.,.,.
6,.,03-Apr-2024 11:10:28,215.327811,study,14,1,12,12,aud,familiar,ariana grande.jpg,2.m4a,.,.,.,.,.,.
6,.,03-Apr-2024 11:10:31,218.364311,study,15,1,13,13,aud,familiar,selena gomez.jpg,9.m4a,.,.,.,.,.,.
6,.,03-Apr-2024 11:10:34,221.399386,study,16,1,14,14,aud+img,unfamiliar,Agnes_Castellanos_9_oval.jpg,58.m4a,.,.,.,.,.,.
6,.,03-Apr-2024 11:10:37,224.433843,study,17,1,15,15,aud,familiar,princess diana.jpg,94.m4a,.,.,.,.,.,.
