sub,comp,date-time,taskTime,evType,evCnt,blk,blkTrl,expTrl,testType,pair,img,aud,ans,button,conf,resp,acc,rt
14,mbm-2022g.psych.ucsb.edu,07-Apr-2024 14:22:27,0.062335,misc,1,.,.,.,.,.,.,.,.,.,.,.,.,.
14,.,07-Apr-2024 14:22:40,12.635720,misc,2,.,.,.,AGE:22,SEX:male,RACE:Asian,INITIALS:TC,.,.,.,.,.,.
14,.,07-Apr-2024 14:24:53,145.362028,study,3,1,1,1,aud,none,NaN,187.m4a,.,.,.,.,.,.
14,.,07-Apr-2024 14:24:56,148.399476,study,4,1,2,2,img,familiar,Albert_Edmond_15_oval.jpg,Netflix intro.m4a,.,.,.,.,.,.
14,.,07-Apr-2024 14:24:59,151.438472,study,5,1,3,3,img,familiar,Amanda_Denning_9_oval.jpg,Despacito.m4a,.,.,.,.,.,.
14,.,07-Apr-2024 14:25:02,154.478518,study,6,1,4,4,aud,familiar,kylie jenner.jpg,37.m4a,.,.,.,.,.,.
14,.,07-Apr-2024 14:25:05,157.527873,study,7,1,5,5,aud,none,NaN,5.m4a,.,.,.,.,.,.
14,.,07-Apr-2024 14:25:08,160.567164,study,8,1,6,6,aud,familiar,dwayne johnson.jpg,102.m4a,.,.,.,.,.,.
14,.,07-Apr-2024 14:25:11,163.604948,study,9,1,7,7,aud,none,NaN,18.m4a,.,.,.,.,.,.
14,.,07-Apr-2024 14:25:14,166.640952,study,10,1,8,8,aud,none,NaN,32.m4a,.,.,.,.,.,.
14,.,07-Apr-2024 14:25:17,169.678587,study,11,1,9,9,aud,familiar,cristiano ronaldo.jpg,69.m4a,.,.,.,.,.,.
14,.,07-Apr-2024 14:25:20,172.716480,study,12,1,10,10,aud,none,NaN,199.m4a,.,.,.,.,.,.
14,.,07-Apr-2024 14:25:23,175.752675,study,13,1,11,11,aud+img,unfamiliar,Adam_Tripp_13_oval.jpg,198.m4a,.,.,.,.,.,.
14,.,07-Apr-2024 14:25:26,178.789923,study,14,1,12,12,img,familiar,Alan_Moncrief_5_oval.jpg,Pachelbel Canon.m4a,.,.,.,.,.,.
14,.,07-Apr-2024 14:25:29,181.823981,study,15,1,13,13,img,familiar,Albert_Stites_5_oval.jpg,Jingle bells.m4a,.,.,.,.,.,.
14,.,07-Apr-2024 14:25:32,184.860069,study,16,1,14,14,aud,none,NaN,96.m4a,.,.,.,.,.,.
14,.,07-Apr-2024 14:25:35,187.895913,study,17,1,15,15,aud+img,unfamiliar,Amanda_Mcneese_92_oval.jpg,3.m4a,.,.,.,.,.,.
14,.,07-Apr-2024 14:25:38,190.932361,study,18,1,16,16,img,familiar,Alan_Abbey_15_oval.jpg,State Farm.m4a,.,.,.,.,.,.
14,.,07-Apr-2024 14:25:41,193.968713,study,19,1,17,17,img,familiar,Antoinette_Carrion_5_oval.jpg,Ave Maria.m4a,.,.,.,.,.,.
14,.,07-Apr-2024 14:25:44,197.004440,study,20,1,18,18,aud,familiar,selena gomez.jpg,19.m4a,.,.,.,.,.,.
14,.,07-Apr-2024 14:25:47,200.029082,study,21,1,19,19,img,none,Alan_Peachey_17_oval.jpg,NaN,.,.,.,.,.,.
14,.,07-Apr-2024 14:25:50,203.072625,study,22,1,20,20,aud,familiar,princess diana.jpg,40.m4a,.,.,.,.,.,.
14,.,07-Apr-2024 14:25:53,206.087334,study,23,1,21,21,img,none,Anthony_Rimmer_11_oval.jpg,NaN,.,.,.,.,.,.
14,.,07-Apr-2024 14:25:56,209.106306,study,24,1,22,22,img,none,Anthony_Rimmer_19_oval.jpg,NaN,.,.,.,.,.,.
14,.,07-Apr-2024 14:25:59,212.123827,study,25,1,23,23,img,none,Allen_Muhammad_7_oval.jpg,NaN,.,.,.,.,.,.
14,.,07-Apr-2024 14:26:02,215.163220,study,26,1,24,24,aud,familiar,michelle obama.jpg,171.m4a,.,.,.,.,.,.
14,.,07-Apr-2024 14:26:05,218.200591,study,27,1,25,25,aud+img,unfamiliar,Angelica_Sommer_7_oval.jpg,2.m4a,.,.,.,.,.,.
14,.,07-Apr-2024 14:26:08,221.213335,study,28,1,26,26,img,none,Antonio_Englert_9_oval.jpg,NaN,.,.,.,.,.,.
14,.,07-Apr-2024 14:26:11,224.253563,study,29,1,27,27,aud+img,unfamiliar,Alma_Litchfield_13_oval.jpg,20.m4a,.,.,.,.,.,.
14,.,07-Apr-2024 14:26:15,227.290226,study,30,1,28,28,aud+img,unfamiliar,Arlene_Grande_19_oval.jpg,31.m4a,.,.,.,.,.,.
14,.,07-Apr-2024 14:26:18,230.325588,study,31,1,29,29,aud+img,unfamiliar,Alicia_Swinton_3_oval.jpg,64.m4a,.,.,.,.,.,.
14,.,07-Apr-2024 14:26:21,233.339991,study,32,1,30,30,img,none,Alan_Santo_5_oval.jpg,NaN,.,.,.,.,.,.
14,.,07-Apr-2024 14:26:33,245.520221,test,33,1,1,1,aud,none,none,41.m4a,new,k,high,new,cr,4.4203
14,.,07-Apr-2024 14:26:37,249.849755,test,34,1,2,2,aud,none,none,158.m4a,new,f,low,old,fa,3.1637
14,.,07-Apr-2024 14:26:41,253.527375,test,35,1,3,3,aud,none,none,12.m4a,new,k,high,new,cr,2.5314
14,.,07-Apr-2024 14:26:44,256.287354,test,36,1,4,4,aud,familiar,dwayne johnson.jpg,102.m4a,old,d,high,old,hit,1.6261
14,.,07-Apr-2024 14:26:46,259.228426,test,37,1,5,5,aud,unfamiliar,Amanda_Mcneese_92_oval.jpg,3.m4a,old,k,high,new,miss,1.7952
14,.,07-Apr-2024 14:26:49,261.934585,test,38,1,6,6,aud,familiar,michelle obama.jpg,171.m4a,old,d,high,old,hit,1.5378
14,.,07-Apr-2024 14:26:52,265.236746,test,39,1,7,7,aud,none,NaN,187.m4a,old,d,high,old,hit,2.1344
14,.,07-Apr-2024 14:26:57,269.637186,test,40,1,8,8,aud,familiar,selena gomez.jpg,19.m4a,old,d,high,old,hit,3.3015
14,.,07-Apr-2024 14:27:00,273.072386,test,41,1,9,9,aud,none,none,45.m4a,new,j,low,new,cr,2.2888
14,.,07-Apr-2024 14:27:04,276.533030,test,42,1,10,10,aud,none,NaN,18.m4a,old,f,low,old,hit,2.3348
14,.,07-Apr-2024 14:27:07,279.992682,test,43,1,11,11,aud,none,NaN,32.m4a,old,d,high,old,hit,2.37
