sub,comp,date-time,taskTime,evType,evCnt,blk,blkTrl,expTrl,testType,pair,img,aud,ans,button,conf,resp,acc,rt
22,mbm-2022g.psych.ucsb.edu,08-Apr-2024 13:54:29,0.058074,misc,1,.,.,.,.,.,.,.,.,.,.,.,.,.
22,.,08-Apr-2024 13:54:38,8.659727,misc,2,.,.,.,AGE:21,SEX:male,RACE:Asian,INITIALS:JA,.,.,.,.,.,.
22,.,08-Apr-2024 13:55:37,67.379979,study,3,1,1,1,aud+img,unfamiliar,Ana_Gulley_15_oval.jpg,186.m4a,.,.,.,.,.,.
22,.,08-Apr-2024 13:55:40,70.417108,study,4,1,2,2,aud+img,unfamiliar,Alma_Gober_7_oval.jpg,121.m4a,.,.,.,.,.,.
22,.,08-Apr-2024 13:55:43,73.454827,study,5,1,3,3,aud+img,unfamiliar,Alan_Peachey_17_oval.jpg,43.m4a,.,.,.,.,.,.
22,.,08-Apr-2024 13:55:46,76.495067,study,6,1,4,4,img,familiar,Anne_Marra_1_oval.jpg,Despacito.m4a,.,.,.,.,.,.
22,.,08-Apr-2024 13:55:49,79.546227,study,7,1,5,5,aud,none,NaN,161.m4a,.,.,.,.,.,.
22,.,08-Apr-2024 13:55:52,82.587784,study,8,1,6,6,aud,familiar,donald trump.jpg,182.m4a,.,.,.,.,.,.
22,.,08-Apr-2024 13:55:55,85.613245,study,9,1,7,7,img,none,Angelica_Peter_11_oval.jpg,NaN,.,.,.,.,.,.
22,.,08-Apr-2024 13:55:58,88.630227,study,10,1,8,8,img,none,Anthony_Rimmer_17_oval.jpg,NaN,.,.,.,.,.,.
22,.,08-Apr-2024 13:56:01,91.644529,study,11,1,9,9,img,none,Allison_Stubbs_15_oval.jpg,NaN,.,.,.,.,.,.
22,.,08-Apr-2024 13:56:04,94.689140,study,12,1,10,10,aud,familiar,lady gaga.jpg,165.m4a,.,.,.,.,.,.
22,.,08-Apr-2024 13:56:07,97.727066,study,13,1,11,11,aud,none,NaN,109.m4a,.,.,.,.,.,.
22,.,08-Apr-2024 13:56:10,100.764193,study,14,1,12,12,img,familiar,Adrienne_Blaney_1_oval.jpg,Fur Elise.m4a,.,.,.,.,.,.
22,.,08-Apr-2024 13:56:13,103.780261,study,15,1,13,13,img,none,Amber_Cain_5_oval.jpg,NaN,.,.,.,.,.,.
22,.,08-Apr-2024 13:56:16,106.801112,study,16,1,14,14,img,none,Adrienne_Blaney_11_oval.jpg,NaN,.,.,.,.,.,.
22,.,08-Apr-2024 13:56:19,109.839633,study,17,1,15,15,img,familiar,Arthur_Ashmore_3_oval.jpg,The Entertainer.m4a,.,.,.,.,.,.
22,.,08-Apr-2024 13:56:22,112.876826,study,18,1,16,16,aud+img,unfamiliar,Albert_Paradise_1_oval.jpg,39.m4a,.,.,.,.,.,.
22,.,08-Apr-2024 13:56:25,115.912845,study,19,1,17,17,aud,none,NaN,77.m4a,.,.,.,.,.,.
22,.,08-Apr-2024 13:56:28,118.948069,study,20,1,18,18,aud,familiar,justin bieber.jpg,144.m4a,.,.,.,.,.,.
22,.,08-Apr-2024 13:56:31,121.962156,study,21,1,19,19,img,none,Alan_Santo_5_oval.jpg,NaN,.,.,.,.,.,.
22,.,08-Apr-2024 13:56:34,125.005360,study,22,1,20,20,aud,none,NaN,108.m4a,.,.,.,.,.,.
22,.,08-Apr-2024 13:56:37,128.040308,study,23,1,21,21,img,familiar,Alice_Zapata_7_oval.jpg,Alarm (radar).m4a,.,.,.,.,.,.
22,.,08-Apr-2024 13:56:40,131.075955,study,24,1,22,22,aud,familiar,kylie jenner.jpg,211.m4a,.,.,.,.,.,.
22,.,08-Apr-2024 13:56:43,134.112515,study,25,1,23,23,aud+img,unfamiliar,Adam_Pace_15_oval.jpg,31.m4a,.,.,.,.,.,.
22,.,08-Apr-2024 13:56:46,137.151193,study,26,1,24,24,aud,none,NaN,131.m4a,.,.,.,.,.,.
22,.,08-Apr-2024 13:56:50,140.189263,study,27,1,25,25,aud,none,NaN,69.m4a,.,.,.,.,.,.
22,.,08-Apr-2024 13:56:53,143.225872,study,28,1,26,26,aud,familiar,barack obama.jpg,19.m4a,.,.,.,.,.,.
22,.,08-Apr-2024 13:56:56,146.262400,study,29,1,27,27,img,familiar,Ana_Bahr_11_oval.jpg,Jingle bells.m4a,.,.,.,.,.,.
22,.,08-Apr-2024 13:56:59,149.297055,study,30,1,28,28,aud+img,unfamiliar,Andrew_Jaggers_3_oval.jpg,189.m4a,.,.,.,.,.,.
22,.,08-Apr-2024 13:57:02,152.333094,study,31,1,29,29,aud,familiar,marilyn monroe.jpg,128.m4a,.,.,.,.,.,.
22,.,08-Apr-2024 13:57:05,155.368538,study,32,1,30,30,img,familiar,Allison_Zambrano_9_oval.jpg,Hallelujah.m4a,.,.,.,.,.,.
22,.,08-Apr-2024 13:57:11,161.379278,test,33,1,1,1,img,none,Anthony_Rimmer_17_oval.jpg,NaN,old,,,,miss,4
22,.,08-Apr-2024 13:57:11,161.841795,test,34,1,1,1,img,none,Anthony_Rimmer_17_oval.jpg,NaN,old,d,high,old,hit,2.3486
22,.,08-Apr-2024 13:57:13,163.650217,test,35,1,2,2,img,none,Alicia_Clifford_11_oval.jpg,none,new,k,high,new,cr,0.84659
22,.,08-Apr-2024 13:57:15,165.513147,test,36,1,3,3,img,none,Agnes_Dilley_13_oval.jpg,none,new,k,high,new,cr,0.91296
22,.,08-Apr-2024 13:57:17,167.796422,test,37,1,4,4,img,none,Alan_Santo_5_oval.jpg,NaN,old,d,high,old,hit,1.3293
22,.,08-Apr-2024 13:57:19,169.659544,test,38,1,5,5,img,familiar,Arthur_Ashmore_3_oval.jpg,The Entertainer.m4a,old,d,high,old,hit,0.91538
22,.,08-Apr-2024 13:57:22,172.502244,test,39,1,6,6,img,none,Amber_Cain_5_oval.jpg,NaN,old,,,,miss,4
22,.,08-Apr-2024 13:57:22,173.163608,test,40,1,6,6,img,none,Amber_Cain_5_oval.jpg,NaN,old,d,high,old,hit,2.5055
22,.,08-Apr-2024 13:57:25,175.602546,test,41,1,7,7,img,unfamiliar,Alma_Gober_7_oval.jpg,121.m4a,old,d,high,old,hit,1.5079
22,.,08-Apr-2024 13:57:27,177.531204,test,42,1,8,8,img,none,Annie_Bivens_3_oval.jpg,none,new,k,high,new,cr,0.94085
22,.,08-Apr-2024 13:57:29,179.401831,test,43,1,9,9,img,none,Andrew_Eastwood_13_oval.jpg,none,new,k,high,new,cr,0.91835
22,.,08-Apr-2024 13:57:30,181.073310,test,44,1,10,10,img,none,Alan_Moncrief_5_oval.jpg,none,new,k,high,new,cr,0.74219
22,.,08-Apr-2024 13:57:32,182.739387,test,45,1,11,11,img,none,Angelica_Sommer_1_oval.jpg,none,new,k,high,new,cr,0.74169
22,.,08-Apr-2024 13:57:35,185.575044,test,46,1,12,12,img,familiar,Alice_Zapata_7_oval.jpg,Alarm (radar).m4a,old,,,,miss,4
22,.,08-Apr-2024 13:57:35,185.715248,test,47,1,12,12,img,familiar,Alice_Zapata_7_oval.jpg,Alarm (radar).m4a,old,f,low,old,hit,2.0036
22,.,08-Apr-2024 13:57:38,188.544663,test,48,1,13,13,img,none,Albert_Waring_1_oval.jpg,none,new,,,,miss,4
22,.,08-Apr-2024 13:57:38,188.746243,test,49,1,13,13,img,none,Albert_Waring_1_oval.jpg,none,new,k,high,new,cr,2.0803
22,.,08-Apr-2024 13:57:40,190.657810,test,50,1,14,14,img,familiar,Anne_Marra_1_oval.jpg,Despacito.m4a,old,d,high,old,hit,0.96377
22,.,08-Apr-2024 13:57:42,192.839500,test,51,1,15,15,img,none,Angelica_Rahman_19_oval.jpg,none,new,k,high,new,cr,1.2193
22,.,08-Apr-2024 13:57:44,195.058478,test,52,1,16,16,img,unfamiliar,Andrew_Jaggers_3_oval.jpg,189.m4a,old,d,high,old,hit,1.2816
22,.,08-Apr-2024 13:57:46,196.890032,test,53,1,17,17,img,unfamiliar,Albert_Paradise_1_oval.jpg,39.m4a,old,d,high,old,hit,0.86039
22,.,08-Apr-2024 13:57:48,198.545211,test,54,1,18,18,img,none,Alma_Kaminski_3_oval.jpg,none,new,d,high,old,fa,0.67472
22,.,08-Apr-2024 13:57:52,203.125378,test,55,2,1,19,aud,familiar,lady gaga.jpg,165.m4a,old,d,high,old,hit,1.6475
22,.,08-Apr-2024 13:57:55,205.329530,test,56,2,2,20,aud,none,none,96.m4a,new,k,high,new,cr,1.1153
22,.,08-Apr-2024 13:57:58,208.407185,test,57,2,3,21,aud,none,none,123.m4a,new,k,high,new,cr,1.961
22,.,08-Apr-2024 13:58:01,211.481157,test,58,2,4,22,aud,none,none,118.m4a,new,k,high,new,cr,1.958
22,.,08-Apr-2024 13:58:05,215.637338,test,59,2,5,23,aud,none,NaN,108.m4a,old,f,low,old,hit,3.0044
22,.,08-Apr-2024 13:58:08,218.788711,test,60,2,6,24,aud,none,NaN,69.m4a,old,d,high,old,hit,2.0697
22,.,08-Apr-2024 13:58:11,221.715644,test,61,2,7,25,aud,unfamiliar,Ana_Gulley_15_oval.jpg,186.m4a,old,d,high,old,hit,1.8065
22,.,08-Apr-2024 13:58:13,223.609768,test,62,2,8,26,aud,none,none,112.m4a,new,k,high,new,cr,0.82015
22,.,08-Apr-2024 13:58:16,226.681763,test,63,2,9,27,aud,none,none,115.m4a,new,j,low,new,cr,1.9764
22,.,08-Apr-2024 13:58:19,229.241437,test,64,2,10,28,aud,familiar,barack obama.jpg,19.m4a,old,d,high,old,hit,1.4552
22,.,08-Apr-2024 13:58:22,232.185368,test,65,2,11,29,aud,none,none,208.m4a,new,k,high,new,cr,1.7916
