sub,comp,date-time,taskTime,evType,evCnt,blk,blkTrl,expTrl,testType,pair,img,aud,ans,button,conf,resp,acc,rt
41,mbm-2022h.psych.ucsb.edu,11-Apr-2024 16:05:05,0.056523,misc,1,.,.,.,.,.,.,.,.,.,.,.,.,.
41,.,11-Apr-2024 16:05:35,29.948162,misc,2,.,.,.,AGE:19,SEX:male,RACE:White,INITIALS:CA,.,.,.,.,.,.
41,.,11-Apr-2024 16:08:12,187.787661,study,3,1,1,1,aud,none,NaN,97.m4a,.,.,.,.,.,.
41,.,11-Apr-2024 16:08:15,190.826817,study,4,1,2,2,aud,familiar,britney spears.jpg,155.m4a,.,.,.,.,.,.
41,.,11-Apr-2024 16:08:19,193.865319,study,5,1,3,3,aud,familiar,beyonce.jpg,131.m4a,.,.,.,.,.,.
41,.,11-Apr-2024 16:08:22,196.903771,study,6,1,4,4,img,familiar,Alan_Gamerson_7_oval.jpg,Ave Maria.m4a,.,.,.,.,.,.
41,.,11-Apr-2024 16:08:25,199.954296,study,7,1,5,5,aud+img,unfamiliar,Alicia_Gordy_7_oval.jpg,148.m4a,.,.,.,.,.,.
41,.,11-Apr-2024 16:08:28,202.993105,study,8,1,6,6,img,familiar,Alma_Gober_5_oval.jpg,Party in the USA.m4a,.,.,.,.,.,.
41,.,11-Apr-2024 16:08:31,206.015810,study,9,1,7,7,img,none,Antonio_Hillman_11_oval.jpg,NaN,.,.,.,.,.,.
41,.,11-Apr-2024 16:08:34,209.034927,study,10,1,8,8,img,none,Adam_Koester_6_oval.jpg,NaN,.,.,.,.,.,.
41,.,11-Apr-2024 16:08:37,212.053418,study,11,1,9,9,img,none,Angelica_Peter_5_oval.jpg,NaN,.,.,.,.,.,.
41,.,11-Apr-2024 16:08:40,215.099441,study,12,1,10,10,aud,familiar,cristiano ronaldo.jpg,114.m4a,.,.,.,.,.,.
41,.,11-Apr-2024 16:08:43,218.135129,study,13,1,11,11,aud+img,unfamiliar,Bernice_Thornton_17_oval.jpg,83.m4a,.,.,.,.,.,.
41,.,11-Apr-2024 16:08:46,221.177211,study,14,1,12,12,aud,none,NaN,104.m4a,.,.,.,.,.,.
41,.,11-Apr-2024 16:08:49,224.194057,study,15,1,13,13,img,none,Angelica_Peter_11_oval.jpg,NaN,.,.,.,.,.,.
41,.,11-Apr-2024 16:08:52,227.238044,study,16,1,14,14,aud,none,NaN,140.m4a,.,.,.,.,.,.
41,.,11-Apr-2024 16:08:55,230.276893,study,17,1,15,15,img,familiar,Angela_Bono_11_oval.jpg,Nationwide Insurance.m4a,.,.,.,.,.,.
41,.,11-Apr-2024 16:08:58,233.290918,study,18,1,16,16,img,none,Adrienne_Blaney_15_oval.jpg,NaN,.,.,.,.,.,.
41,.,11-Apr-2024 16:09:01,236.329760,study,19,1,17,17,aud,none,NaN,9.m4a,.,.,.,.,.,.
41,.,11-Apr-2024 16:09:04,239.365910,study,20,1,18,18,aud,familiar,mark zuckerberg.jpg,29.m4a,.,.,.,.,.,.
41,.,11-Apr-2024 16:09:07,242.402793,study,21,1,19,19,aud,familiar,selena gomez.jpg,169.m4a,.,.,.,.,.,.
41,.,11-Apr-2024 16:09:10,245.439403,study,22,1,20,20,aud,none,NaN,13.m4a,.,.,.,.,.,.
41,.,11-Apr-2024 16:09:13,248.476228,study,23,1,21,21,aud,familiar,john f. kennedy.jpg,103.m4a,.,.,.,.,.,.
41,.,11-Apr-2024 16:09:16,251.489618,study,24,1,22,22,img,none,Adam_Cuthbertson_3_oval.jpg,NaN,.,.,.,.,.,.
41,.,11-Apr-2024 16:09:19,254.529876,study,25,1,23,23,img,familiar,Allen_Strain_19_oval.jpg,Wedding march.m4a,.,.,.,.,.,.
41,.,11-Apr-2024 16:09:22,257.566494,study,26,1,24,24,aud+img,unfamiliar,Albert_Carbaugh_3_oval.jpg,70.m4a,.,.,.,.,.,.
41,.,11-Apr-2024 16:09:25,260.603602,study,27,1,25,25,aud,none,NaN,139.m4a,.,.,.,.,.,.
41,.,11-Apr-2024 16:09:28,263.640181,study,28,1,26,26,aud+img,unfamiliar,Alicia_Gordy_3_oval.jpg,65.m4a,.,.,.,.,.,.
41,.,11-Apr-2024 16:09:31,266.676269,study,29,1,27,27,img,familiar,Annie_Leyva_19_oval.jpg,Netflix intro.m4a,.,.,.,.,.,.
41,.,11-Apr-2024 16:09:34,269.711605,study,30,1,28,28,img,familiar,Albert_Belk_12_oval.jpg,Row your boat.m4a,.,.,.,.,.,.
41,.,11-Apr-2024 16:09:37,272.747091,study,31,1,29,29,aud+img,unfamiliar,Anne_Alicea_11_oval.jpg,32.m4a,.,.,.,.,.,.
41,.,11-Apr-2024 16:09:40,275.783777,study,32,1,30,30,aud+img,unfamiliar,Benjamin_Raynor_17_oval.jpg,157.m4a,.,.,.,.,.,.
41,.,11-Apr-2024 16:09:48,283.219421,test,33,1,1,1,img,familiar,Albert_Belk_12_oval.jpg,Row your boat.m4a,old,,,,miss,4
41,.,11-Apr-2024 16:09:49,284.239066,test,34,1,1,1,img,familiar,Albert_Belk_12_oval.jpg,Row your boat.m4a,old,d,high,old,hit,2.865
41,.,11-Apr-2024 16:09:52,287.090342,test,35,1,2,2,img,none,Angelica_Peter_5_oval.jpg,NaN,old,,,,miss,4
41,.,11-Apr-2024 16:09:52,287.472172,test,36,1,2,2,img,none,Angelica_Peter_5_oval.jpg,NaN,old,j,low,new,miss,2.2513
41,.,11-Apr-2024 16:09:55,290.309602,test,37,1,3,3,img,none,Angelica_Peter_11_oval.jpg,NaN,old,,,,miss,4
41,.,11-Apr-2024 16:09:55,290.728394,test,38,1,3,3,img,none,Angelica_Peter_11_oval.jpg,NaN,old,d,high,old,hit,2.2696
41,.,11-Apr-2024 16:09:58,293.108818,test,39,1,4,4,img,none,Ana_Starnes_1_oval.jpg,none,new,j,low,new,cr,1.4474
41,.,11-Apr-2024 16:10:00,295.686113,test,40,1,5,5,img,none,Adrienne_Blaney_15_oval.jpg,NaN,old,d,high,old,hit,1.6042
41,.,11-Apr-2024 16:10:03,298.160415,test,41,1,6,6,img,familiar,Allen_Strain_19_oval.jpg,Wedding march.m4a,old,d,high,old,hit,1.4883
41,.,11-Apr-2024 16:10:05,300.788155,test,42,1,7,7,img,none,Anthony_Cavender_11_oval.jpg,none,new,k,high,new,cr,1.7006
41,.,11-Apr-2024 16:10:07,302.645090,test,43,1,8,8,img,none,Alberta_Herbst_15_oval.jpg,none,new,k,high,new,cr,0.93497
