sub,comp,date-time,taskTime,evType,evCnt,blk,blkTrl,expTrl,testType,pair,img,aud,ans,button,conf,resp,acc,rt
56,mbm-2022b.psych.ucsb.edu,16-Apr-2024 11:06:59,0.061910,misc,1,.,.,.,.,.,.,.,.,.,.,.,.,.
56,.,16-Apr-2024 11:07:10,10.432226,misc,2,.,.,.,AGE:18,SEX:female,RACE:Hispanic,INITIALS:MP,.,.,.,.,.,.
56,.,16-Apr-2024 11:10:01,181.894973,study,3,1,1,1,aud,none,NaN,147.m4a,.,.,.,.,.,.
56,.,16-Apr-2024 11:10:04,184.911511,study,4,1,2,2,img,none,Amanda_Mcneese_9_oval.jpg,NaN,.,.,.,.,.,.
56,.,16-Apr-2024 11:10:07,187.936199,study,5,1,3,3,img,none,Allen_Eagan_1_oval.jpg,NaN,.,.,.,.,.,.
56,.,16-Apr-2024 11:10:10,190.980215,study,6,1,4,4,img,familiar,Albert_Belk_5_oval.jpg,Eleanor Rigby.m4a,.,.,.,.,.,.
56,.,16-Apr-2024 11:10:13,194.026639,study,7,1,5,5,aud+img,unfamiliar,Anthony_Hartsfield_11_oval.jpg,3.m4a,.,.,.,.,.,.
56,.,16-Apr-2024 11:10:16,197.066678,study,8,1,6,6,img,familiar,Alice_Zapata_7_oval.jpg,Hallelujah.m4a,.,.,.,.,.,.
56,.,16-Apr-2024 11:10:19,200.110391,study,9,1,7,7,aud+img,unfamiliar,Angelica_Barclay_17_oval.jpg,74.m4a,.,.,.,.,.,.
56,.,16-Apr-2024 11:10:22,203.146299,study,10,1,8,8,aud,familiar,shakira.jpg,102.m4a,.,.,.,.,.,.
56,.,16-Apr-2024 11:10:25,206.182078,study,11,1,9,9,aud+img,unfamiliar,Anne_Hamel_1_oval.jpg,122.m4a,.,.,.,.,.,.
56,.,16-Apr-2024 11:10:28,209.223619,study,12,1,10,10,aud,none,NaN,37.m4a,.,.,.,.,.,.
