sub,comp,date-time,taskTime,evType,evCnt,blk,blkTrl,expTrl,testType,pair,img,aud,ans,button,conf,resp,acc,rt
7,mbm-2022h.psych.ucsb.edu,05-Apr-2024 12:18:07,0.059641,misc,1,.,.,.,.,.,.,.,.,.,.,.,.,.
7,.,05-Apr-2024 12:18:27,19.599705,misc,2,.,.,.,AGE:18,SEX:female,RACE:Asian,INITIALS:HN,.,.,.,.,.,.
7,.,05-Apr-2024 12:20:17,129.732500,study,3,1,1,1,img,familiar,Albert_Waring_1_oval.jpg,USA National Anthem.m4a,.,.,.,.,.,.
7,.,05-Apr-2024 12:20:20,132.771854,study,4,1,2,2,aud,familiar,robert downey jr.jpg,31.m4a,.,.,.,.,.,.
7,.,05-Apr-2024 12:20:23,135.810447,study,5,1,3,3,aud,familiar,selena gomez.jpg,58.m4a,.,.,.,.,.,.
7,.,05-Apr-2024 12:20:26,138.849336,study,6,1,4,4,aud,none,NaN,151.m4a,.,.,.,.,.,.
7,.,05-Apr-2024 12:20:29,141.899610,study,7,1,5,5,img,familiar,Antonio_Blaney_11_oval.jpg,Alarm (ripples).m4a,.,.,.,.,.,.
7,.,05-Apr-2024 12:20:32,144.940260,study,8,1,6,6,aud+img,unfamiliar,Benjamin_Raynor_15_oval.jpg,154.m4a,.,.,.,.,.,.
7,.,05-Apr-2024 12:20:35,147.962835,study,9,1,7,7,img,none,Anthony_Rimmer_19_oval.jpg,NaN,.,.,.,.,.,.
7,.,05-Apr-2024 12:20:38,150.982019,study,10,1,8,8,img,none,Andrew_Jaggers_11_oval.jpg,NaN,.,.,.,.,.,.
7,.,05-Apr-2024 12:20:41,154.034744,study,11,1,9,9,aud,none,NaN,85.m4a,.,.,.,.,.,.
7,.,05-Apr-2024 12:20:45,157.071041,study,12,1,10,10,aud,familiar,albert einstein.jpg,26.m4a,.,.,.,.,.,.
7,.,05-Apr-2024 12:20:48,160.107272,study,13,1,11,11,aud,familiar,mark zuckerberg.jpg,112.m4a,.,.,.,.,.,.
7,.,05-Apr-2024 12:20:51,163.142056,study,14,1,12,12,aud+img,unfamiliar,Adam_Tripp_13_oval.jpg,120.m4a,.,.,.,.,.,.
