sub,comp,date-time,taskTime,evType,evCnt,blk,blkTrl,expTrl,testType,pair,img,aud,ans,button,conf,resp,acc,rt
19,mbm-2022h.psych.ucsb.edu,08-Apr-2024 12:49:19,0.058092,misc,1,.,.,.,.,.,.,.,.,.,.,.,.,.
19,.,08-Apr-2024 12:49:53,33.900166,misc,2,.,.,.,AGE:20,SEX:female,RACE:Asian,INITIALS:RC,.,.,.,.,.,.
19,.,08-Apr-2024 12:51:57,157.827484,study,3,1,1,1,aud+img,unfamiliar,Anthony_Newell_7_oval.jpg,193.m4a,.,.,.,.,.,.
19,.,08-Apr-2024 12:52:00,160.864640,study,4,1,2,2,aud,none,NaN,161.m4a,.,.,.,.,.,.
19,.,08-Apr-2024 12:52:03,163.904036,study,5,1,3,3,img,familiar,Angelica_Peter_11_oval.jpg,Party in the USA.m4a,.,.,.,.,.,.
19,.,08-Apr-2024 12:52:06,166.941737,study,6,1,4,4,aud,none,NaN,168.m4a,.,.,.,.,.,.
19,.,08-Apr-2024 12:52:09,169.967432,study,7,1,5,5,img,none,Ada_Riddick_15_oval.jpg,NaN,.,.,.,.,.,.
19,.,08-Apr-2024 12:52:12,172.986670,study,8,1,6,6,img,none,Alan_Santo_5_oval.jpg,NaN,.,.,.,.,.,.
19,.,08-Apr-2024 12:52:15,176.041445,study,9,1,7,7,aud,familiar,kim kardashian.jpg,94.m4a,.,.,.,.,.,.
19,.,08-Apr-2024 12:52:19,179.078545,study,10,1,8,8,aud,familiar,taylor swift.jpg,156.m4a,.,.,.,.,.,.
19,.,08-Apr-2024 12:52:22,182.113368,study,11,1,9,9,aud+img,unfamiliar,Antonio_Blaney_11_oval.jpg,103.m4a,.,.,.,.,.,.
19,.,08-Apr-2024 12:52:25,185.149054,study,12,1,10,10,aud+img,unfamiliar,Agnes_Castellanos_11_oval.jpg,123.m4a,.,.,.,.,.,.
19,.,08-Apr-2024 12:52:28,188.164392,study,13,1,11,11,img,none,Anthony_Hartsfield_13_oval.jpg,NaN,.,.,.,.,.,.
