sub,comp,date-time,taskTime,evType,evCnt,blk,blkTrl,expTrl,testType,pair,img,aud,ans,button,conf,resp,acc,rt
71,mbm-2022f.psych.ucsb.edu,17-Apr-2024 11:04:02,0.059409,misc,1,.,.,.,.,.,.,.,.,.,.,.,.,.
71,.,17-Apr-2024 11:04:24,21.574947,misc,2,.,.,.,AGE:12,SEX:female,RACE:AsianHispanic,INITIALS:LM,.,.,.,.,.,.
71,.,17-Apr-2024 11:07:02,179.617920,study,3,1,1,1,aud,familiar,queen elizabeth ii.jpg,66.m4a,.,.,.,.,.,.
71,.,17-Apr-2024 11:07:05,182.655359,study,4,1,2,2,aud,none,NaN,75.m4a,.,.,.,.,.,.
71,.,17-Apr-2024 11:07:08,185.694281,study,5,1,3,3,aud+img,unfamiliar,Antonio_Hillman_15_oval.jpg,149.m4a,.,.,.,.,.,.
71,.,17-Apr-2024 11:07:11,188.733050,study,6,1,4,4,aud+img,unfamiliar,Amber_Moseley_7_oval.jpg,119.m4a,.,.,.,.,.,.
71,.,17-Apr-2024 11:07:14,191.781740,study,7,1,5,5,aud,none,NaN,151.m4a,.,.,.,.,.,.
71,.,17-Apr-2024 11:07:17,194.822759,study,8,1,6,6,aud+img,unfamiliar,Albert_Rohr_5_oval.jpg,31.m4a,.,.,.,.,.,.
71,.,17-Apr-2024 11:07:20,197.859807,study,9,1,7,7,aud+img,unfamiliar,Andrew_Jaggers_3_oval.jpg,12.m4a,.,.,.,.,.,.
71,.,17-Apr-2024 11:07:23,200.881654,study,10,1,8,8,img,none,Annie_Leslie_5_oval.jpg,NaN,.,.,.,.,.,.
71,.,17-Apr-2024 11:07:26,203.900698,study,11,1,9,9,img,none,Amelia_Macleod_9_oval.jpg,NaN,.,.,.,.,.,.
71,.,17-Apr-2024 11:07:29,206.946094,study,12,1,10,10,aud,familiar,ariana grande.jpg,106.m4a,.,.,.,.,.,.
71,.,17-Apr-2024 11:07:32,209.981871,study,13,1,11,11,img,familiar,Albert_Edmond_9_oval.jpg,Despacito.m4a,.,.,.,.,.,.
71,.,17-Apr-2024 11:07:35,213.018076,study,14,1,12,12,img,familiar,Andrew_Eastwood_13_oval.jpg,Blue Danube Waltz.m4a,.,.,.,.,.,.
71,.,17-Apr-2024 11:07:38,216.056677,study,15,1,13,13,aud,none,NaN,8.m4a,.,.,.,.,.,.
71,.,17-Apr-2024 11:07:41,219.070073,study,16,1,14,14,img,none,Albert_Carlyle_5_oval.jpg,NaN,.,.,.,.,.,.
71,.,17-Apr-2024 11:07:45,222.108809,study,17,1,15,15,img,familiar,Alma_Lafferty_1_oval.jpg,State Farm.m4a,.,.,.,.,.,.
71,.,17-Apr-2024 11:07:48,225.145033,study,18,1,16,16,aud,none,NaN,100.m4a,.,.,.,.,.,.
71,.,17-Apr-2024 11:07:51,228.179365,study,19,1,17,17,img,familiar,Adrienne_Blaney_11_oval.jpg,Alarm (slow rise).m4a,.,.,.,.,.,.
71,.,17-Apr-2024 11:07:54,231.215423,study,20,1,18,18,aud,none,NaN,3.m4a,.,.,.,.,.,.
71,.,17-Apr-2024 11:07:57,234.250697,study,21,1,19,19,img,familiar,Alma_Kaminski_3_oval.jpg,Twinkle twinkle.m4a,.,.,.,.,.,.
71,.,17-Apr-2024 11:08:00,237.264279,study,22,1,20,20,img,none,Allison_Harbison_7_oval.jpg,NaN,.,.,.,.,.,.
71,.,17-Apr-2024 11:08:03,240.283336,study,23,1,21,21,img,none,Alberta_Griswold_13_oval.jpg,NaN,.,.,.,.,.,.
71,.,17-Apr-2024 11:08:06,243.322339,study,24,1,22,22,aud,familiar,britney spears.jpg,198.m4a,.,.,.,.,.,.
71,.,17-Apr-2024 11:08:09,246.357475,study,25,1,23,23,aud,familiar,selena gomez.jpg,128.m4a,.,.,.,.,.,.
71,.,17-Apr-2024 11:08:12,249.394666,study,26,1,24,24,aud,none,NaN,61.m4a,.,.,.,.,.,.
71,.,17-Apr-2024 11:08:15,252.431925,study,27,1,25,25,img,familiar,Alan_Peachey_19_oval.jpg,In the Hall of the Mountain King.m4a,.,.,.,.,.,.
71,.,17-Apr-2024 11:08:18,255.446259,study,28,1,26,26,img,none,Agnes_Castellanos_9_oval.jpg,NaN,.,.,.,.,.,.
71,.,17-Apr-2024 11:08:21,258.486224,study,29,1,27,27,aud+img,unfamiliar,Bernice_Beavers_13_oval.jpg,97.m4a,.,.,.,.,.,.
71,.,17-Apr-2024 11:08:24,261.520866,study,30,1,28,28,aud,familiar,joe biden.jpg,44.m4a,.,.,.,.,.,.
71,.,17-Apr-2024 11:08:27,264.556245,study,31,1,29,29,aud+img,unfamiliar,Adam_Ng_13_oval.jpg,40.m4a,.,.,.,.,.,.
71,.,17-Apr-2024 11:08:30,267.591372,study,32,1,30,30,aud,familiar,princess diana.jpg,178.m4a,.,.,.,.,.,.
71,.,17-Apr-2024 11:08:37,275.018228,test,33,1,1,1,img,none,Alberta_Griswold_13_oval.jpg,NaN,old,,,,miss,4
71,.,17-Apr-2024 11:08:41,278.084495,test,34,1,1,1,img,none,Alberta_Griswold_13_oval.jpg,NaN,old,f,low,old,hit,4.8593
71,.,17-Apr-2024 11:08:44,281.084817,test,35,1,2,2,img,none,Albert_Carlyle_5_oval.jpg,NaN,old,d,high,old,hit,1.9699
71,.,17-Apr-2024 11:08:46,284.074843,test,36,1,3,3,img,none,Alan_Santo_5_oval.jpg,none,new,j,low,new,cr,1.9643
71,.,17-Apr-2024 11:08:49,286.516345,test,37,1,4,4,img,none,Albert_Stites_5_oval.jpg,none,new,j,low,new,cr,1.4666
71,.,17-Apr-2024 11:08:51,288.618157,test,38,1,5,5,img,familiar,Albert_Edmond_9_oval.jpg,Despacito.m4a,old,d,high,old,hit,1.095
71,.,17-Apr-2024 11:08:54,291.460960,test,39,1,6,6,img,none,Alan_Abbey_15_oval.jpg,none,new,,,,miss,4
71,.,17-Apr-2024 11:08:55,292.132993,test,40,1,6,6,img,none,Alan_Abbey_15_oval.jpg,none,new,j,low,new,cr,2.5156
71,.,17-Apr-2024 11:08:57,294.417035,test,41,1,7,7,img,familiar,Andrew_Eastwood_13_oval.jpg,Blue Danube Waltz.m4a,old,d,high,old,hit,1.279
71,.,17-Apr-2024 11:08:59,296.897632,test,42,1,8,8,img,none,Allen_Eagan_1_oval.jpg,none,new,j,low,new,cr,1.4845
71,.,17-Apr-2024 11:09:02,299.728525,test,43,1,9,9,img,none,Alan_Rainwater_15_oval.jpg,none,new,,,,miss,4
71,.,17-Apr-2024 11:09:03,300.465919,test,44,1,9,9,img,none,Alan_Rainwater_15_oval.jpg,none,new,j,low,new,cr,2.5808
71,.,17-Apr-2024 11:09:05,302.379103,test,45,1,10,10,img,unfamiliar,Amber_Moseley_7_oval.jpg,119.m4a,old,d,high,old,hit,0.88331
71,.,17-Apr-2024 11:09:07,304.157998,test,46,1,11,11,img,unfamiliar,Albert_Rohr_5_oval.jpg,31.m4a,old,d,high,old,hit,0.7837
71,.,17-Apr-2024 11:09:09,306.427522,test,47,1,12,12,img,none,Ann_Towe_1_oval.jpg,none,new,j,low,new,cr,1.28
71,.,17-Apr-2024 11:09:11,308.464720,test,48,1,13,13,img,none,Agnes_Castellanos_9_oval.jpg,NaN,old,d,high,old,hit,0.96898
71,.,17-Apr-2024 11:09:14,311.310539,test,49,1,14,14,img,unfamiliar,Bernice_Beavers_13_oval.jpg,97.m4a,old,,,,miss,4
71,.,17-Apr-2024 11:09:14,312.037578,test,50,1,14,14,img,unfamiliar,Bernice_Beavers_13_oval.jpg,97.m4a,old,f,low,old,hit,2.5116
71,.,17-Apr-2024 11:09:17,314.513691,test,51,1,15,15,img,none,April_Farris_1_oval.jpg,none,new,j,low,new,cr,1.4349
71,.,17-Apr-2024 11:09:19,316.612022,test,52,1,16,16,img,familiar,Alma_Lafferty_1_oval.jpg,State Farm.m4a,old,d,high,old,hit,1.029
71,.,17-Apr-2024 11:09:21,318.636612,test,53,1,17,17,img,none,Allison_Main_11_oval.jpg,none,new,j,low,new,cr,1.0336
71,.,17-Apr-2024 11:09:23,320.730827,test,54,1,18,18,img,none,Adam_Koester_10_oval.jpg,none,new,j,low,new,cr,1.0881
71,.,17-Apr-2024 11:09:30,327.083848,test,55,2,1,19,img,unfamiliar,Andrew_Jaggers_3_oval.jpg,12.m4a,old,,,,miss,4
